Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1666,1,42.1546,0.04149,36.75,38.086,38.865,39.278,39.913,40.342,40.975,42.155,43.334,43.967,44.396,45.031,45.444,46.223,47.559
1667,1,42.1617,0.04149,36.756,38.092,38.872,39.284,39.92,40.349,40.982,42.162,43.342,43.975,44.404,45.039,45.452,46.231,47.567
1668,1,42.1689,0.04149,36.762,38.099,38.878,39.291,39.927,40.356,40.989,42.169,43.349,43.982,44.411,45.047,45.459,46.239,47.576
1669,1,42.176,0.0415,36.767,38.104,38.884,39.297,39.933,40.362,40.995,42.176,43.357,43.99,44.419,45.055,45.468,46.248,47.585
1670,1,42.1831,0.0415,36.773,38.111,38.891,39.304,39.94,40.369,41.002,42.183,43.364,43.998,44.427,45.063,45.476,46.256,47.593
1671,1,42.1903,0.04151,36.778,38.116,38.896,39.309,39.946,40.375,41.009,42.19,43.372,44.006,44.435,45.071,45.484,46.265,47.602
1672,1,42.1974,0.04151,36.785,38.122,38.903,39.316,39.953,40.382,41.016,42.197,43.379,44.013,44.442,45.079,45.492,46.272,47.61
1673,1,42.2045,0.04152,36.789,38.128,38.909,39.322,39.959,40.388,41.022,42.205,43.387,44.021,44.45,45.087,45.5,46.281,47.62
1674,1,42.2117,0.04152,36.796,38.134,38.915,39.329,39.966,40.395,41.03,42.212,43.394,44.028,44.458,45.094,45.508,46.289,47.628
1675,1,42.2188,0.04152,36.802,38.141,38.922,39.335,39.972,40.402,41.037,42.219,43.401,44.035,44.465,45.102,45.516,46.297,47.636
1676,1,42.2259,0.04153,36.807,38.146,38.928,39.341,39.979,40.408,41.043,42.226,43.409,44.043,44.473,45.11,45.524,46.306,47.645
1677,1,42.2331,0.04153,36.813,38.153,38.934,39.348,39.985,40.415,41.05,42.233,43.416,44.051,44.481,45.118,45.532,46.313,47.653
1678,1,42.2402,0.04154,36.818,38.158,38.94,39.354,39.991,40.422,41.057,42.24,43.424,44.059,44.489,45.126,45.54,46.322,47.663
1679,1,42.2473,0.04154,36.824,38.165,38.946,39.361,39.998,40.428,41.064,42.247,43.431,44.066,44.496,45.134,45.548,46.33,47.67
1680,1,42.2544,0.04154,36.83,38.171,38.953,39.367,40.005,40.435,41.07,42.254,43.438,44.074,44.504,45.142,45.556,46.338,47.679
1681,1,42.2616,0.04155,36.835,38.177,38.959,39.373,40.011,40.442,41.077,42.261,43.446,44.081,44.512,45.15,45.564,46.346,47.688
1682,1,42.2687,0.04155,36.841,38.183,38.965,39.38,40.018,40.448,41.084,42.269,43.453,44.089,44.519,45.157,45.572,46.354,47.696
1683,1,42.2758,0.04156,36.846,38.189,38.971,39.386,40.024,40.455,41.091,42.276,43.461,44.097,44.528,45.166,45.58,46.363,47.705
1684,1,42.283,0.04156,36.853,38.195,38.978,39.393,40.031,40.462,41.098,42.283,43.468,44.104,44.535,45.174,45.588,46.371,47.713
1685,1,42.2901,0.04157,36.857,38.2,38.984,39.398,40.037,40.468,41.104,42.29,43.476,44.112,44.543,45.182,45.596,46.38,47.723
1686,1,42.2972,0.04157,36.864,38.207,38.99,39.405,40.044,40.475,41.111,42.297,43.483,44.12,44.551,45.189,45.604,46.388,47.731
1687,1,42.3044,0.04157,36.87,38.213,38.997,39.412,40.051,40.482,41.118,42.304,43.491,44.127,44.558,45.197,45.612,46.395,47.739
1688,1,42.3115,0.04158,36.875,38.219,39.003,39.418,40.057,40.488,41.125,42.311,43.498,44.135,44.566,45.205,45.62,46.404,47.748
1689,1,42.3186,0.04158,36.881,38.225,39.009,39.424,40.064,40.495,41.132,42.319,43.506,44.143,44.574,45.213,45.628,46.412,47.756
1690,1,42.3257,0.04159,36.886,38.231,39.015,39.43,40.07,40.501,41.139,42.326,43.513,44.15,44.582,45.221,45.637,46.421,47.766
1691,1,42.3329,0.04159,36.892,38.237,39.022,39.437,40.076,40.508,41.145,42.333,43.52,44.157,44.589,45.229,45.644,46.429,47.774
1692,1,42.34,0.0416,36.897,38.243,39.027,39.443,40.083,40.515,41.152,42.34,43.528,44.165,44.597,45.237,45.653,46.437,47.783
1693,1,42.3471,0.0416,36.903,38.249,39.034,39.45,40.089,40.521,41.159,42.347,43.535,44.173,44.605,45.245,45.66,46.445,47.791
1694,1,42.3543,0.0416,36.909,38.256,39.041,39.456,40.096,40.528,41.166,42.354,43.543,44.18,44.612,45.252,45.668,46.453,47.799
1695,1,42.3614,0.04161,36.914,38.261,39.046,39.462,40.102,40.535,41.172,42.361,43.55,44.188,44.62,45.261,45.676,46.462,47.808
1696,1,42.3685,0.04161,36.92,38.267,39.053,39.469,40.109,40.541,41.18,42.369,43.557,44.196,44.628,45.268,45.684,46.47,47.817
1697,1,42.3756,0.04162,36.926,38.273,39.059,39.475,40.115,40.548,41.186,42.376,43.565,44.204,44.636,45.277,45.693,46.479,47.826
1698,1,42.3828,0.04162,36.931,38.279,39.065,39.481,40.122,40.554,41.193,42.383,43.572,44.211,44.643,45.284,45.7,46.486,47.834
1699,1,42.3898,0.04162,36.938,38.285,39.072,39.488,40.129,40.561,41.2,42.39,43.58,44.219,44.651,45.292,45.708,46.494,47.842
1700,1,42.397,0.04163,36.943,38.291,39.078,39.494,40.135,40.568,41.207,42.397,43.587,44.226,44.659,45.3,45.717,46.503,47.851
1701,1,42.4041,0.04163,36.949,38.297,39.084,39.5,40.142,40.574,41.213,42.404,43.595,44.234,44.667,45.308,45.724,46.511,47.859
1702,1,42.4112,0.04164,36.954,38.303,39.09,39.506,40.148,40.581,41.22,42.411,43.602,44.242,44.674,45.316,45.733,46.52,47.869
1703,1,42.4183,0.04164,36.96,38.309,39.096,39.513,40.155,40.588,41.227,42.419,43.61,44.249,44.682,45.324,45.741,46.528,47.877
1704,1,42.4255,0.04165,36.965,38.315,39.102,39.519,40.161,40.594,41.233,42.426,43.617,44.257,44.69,45.332,45.749,46.536,47.886
1705,1,42.4326,0.04165,36.971,38.321,39.109,39.526,40.168,40.601,41.241,42.433,43.625,44.264,44.698,45.34,45.757,46.544,47.894
1706,1,42.4397,0.04165,36.978,38.328,39.115,39.532,40.174,40.608,41.248,42.44,43.632,44.272,44.705,45.347,45.764,46.552,47.902
1707,1,42.4468,0.04166,36.982,38.333,39.121,39.538,40.181,40.614,41.254,42.447,43.639,44.28,44.713,45.356,45.773,46.561,47.911
1708,1,42.4539,0.04166,36.989,38.339,39.128,39.545,40.187,40.621,41.261,42.454,43.647,44.287,44.72,45.363,45.78,46.569,47.919
1709,1,42.4611,0.04167,36.993,38.345,39.133,39.551,40.194,40.627,41.268,42.461,43.654,44.295,44.729,45.371,45.789,46.577,47.929
1710,1,42.4682,0.04167,37,38.351,39.14,39.557,40.2,40.634,41.274,42.468,43.662,44.302,44.736,45.379,45.796,46.585,47.937
1711,1,42.4753,0.04167,37.006,38.358,39.146,39.564,40.207,40.641,41.281,42.475,43.669,44.31,44.744,45.387,45.804,46.593,47.945
1712,1,42.4824,0.04168,37.011,38.363,39.152,39.57,40.213,40.647,41.288,42.482,43.677,44.318,44.752,45.395,45.813,46.602,47.954
1713,1,42.4895,0.04168,37.017,38.37,39.159,39.576,40.22,40.654,41.295,42.489,43.684,44.325,44.759,45.402,45.82,46.609,47.962
1714,1,42.4967,0.04169,37.022,38.375,39.165,39.583,40.226,40.66,41.302,42.497,43.692,44.333,44.767,45.411,45.829,46.618,47.972
1715,1,42.5038,0.04169,37.028,38.381,39.171,39.589,40.233,40.667,41.309,42.504,43.699,44.34,44.775,45.419,45.837,46.626,47.98
1716,1,42.5109,0.04169,37.034,38.388,39.178,39.596,40.24,40.674,41.315,42.511,43.706,44.348,44.782,45.426,45.844,46.634,47.988
1717,1,42.518,0.0417,37.039,38.393,39.183,39.602,40.246,40.68,41.322,42.518,43.714,44.356,44.79,45.434,45.853,46.643,47.997
1718,1,42.5251,0.0417,37.045,38.4,39.19,39.608,40.252,40.687,41.329,42.525,43.721,44.363,44.798,45.442,45.86,46.65,48.005
1719,1,42.5322,0.04171,37.05,38.405,39.196,39.614,40.259,40.694,41.336,42.532,43.729,44.371,44.806,45.45,45.869,46.659,48.015
1720,1,42.5393,0.04171,37.056,38.412,39.202,39.621,40.265,40.7,41.343,42.539,43.736,44.378,44.813,45.458,45.876,46.667,48.022
1721,1,42.5465,0.04172,37.061,38.417,39.208,39.627,40.272,40.707,41.349,42.546,43.744,44.386,44.821,45.466,45.885,46.676,48.032
1722,1,42.5536,0.04172,37.067,38.424,39.215,39.633,40.278,40.713,41.356,42.554,43.751,44.394,44.829,45.474,45.893,46.683,48.04
1723,1,42.5607,0.04172,37.074,38.43,39.221,39.64,40.285,40.72,41.363,42.561,43.758,44.401,44.836,45.481,45.9,46.691,48.048
1724,1,42.5678,0.04173,37.078,38.435,39.227,39.646,40.291,40.727,41.37,42.568,43.766,44.409,44.844,45.49,45.909,46.7,48.057
1725,1,42.5749,0.04173,37.085,38.442,39.233,39.653,40.298,40.733,41.377,42.575,43.773,44.416,44.852,45.497,45.917,46.708,48.065
1726,1,42.582,0.04174,37.089,38.447,39.239,39.659,40.304,40.74,41.383,42.582,43.781,44.424,44.86,45.506,45.925,46.717,48.074
1727,1,42.5891,0.04174,37.096,38.454,39.246,39.665,40.311,40.747,41.39,42.589,43.788,44.431,44.867,45.513,45.933,46.725,48.083
1728,1,42.5963,0.04174,37.102,38.46,39.252,39.672,40.318,40.754,41.397,42.596,43.796,44.439,44.875,45.521,45.94,46.732,48.091
1729,1,42.6033,0.04175,37.107,38.465,39.258,39.678,40.324,40.76,41.404,42.604,43.803,44.447,44.883,45.529,45.949,46.741,48.1
1730,1,42.6105,0.04175,37.113,38.472,39.265,39.684,40.331,40.767,41.411,42.611,43.81,44.454,44.89,45.537,45.956,46.749,48.108
1731,1,42.6176,0.04176,37.118,38.478,39.27,39.69,40.337,40.773,41.417,42.618,43.818,44.462,44.898,45.545,45.965,46.758,48.117
1732,1,42.6247,0.04176,37.124,38.484,39.277,39.697,40.344,40.78,41.424,42.625,43.825,44.47,44.906,45.552,45.972,46.766,48.125
1733,1,42.6318,0.04176,37.13,38.49,39.283,39.704,40.35,40.787,41.431,42.632,43.833,44.477,44.913,45.56,45.98,46.773,48.133
1734,1,42.6389,0.04177,37.135,38.496,39.289,39.709,40.356,40.793,41.438,42.639,43.84,44.485,44.921,45.569,45.989,46.782,48.143
1735,1,42.646,0.04177,37.141,38.502,39.296,39.716,40.363,40.8,41.444,42.646,43.848,44.492,44.929,45.576,45.996,46.79,48.151
1736,1,42.6531,0.04178,37.146,38.507,39.302,39.722,40.369,40.806,41.451,42.653,43.855,44.5,44.937,45.584,46.005,46.799,48.16
1737,1,42.6602,0.04178,37.152,38.514,39.308,39.728,40.376,40.813,41.458,42.66,43.863,44.507,44.944,45.592,46.013,46.807,48.168
1738,1,42.6673,0.04179,37.157,38.519,39.314,39.734,40.382,40.819,41.465,42.667,43.87,44.515,44.952,45.6,46.021,46.815,48.178
1739,1,42.6744,0.04179,37.163,38.526,39.32,39.741,40.389,40.826,41.472,42.674,43.877,44.523,44.96,45.608,46.029,46.823,48.185
1740,1,42.6816,0.04179,37.17,38.532,39.327,39.748,40.396,40.833,41.478,42.681,43.885,44.53,44.967,45.615,46.036,46.831,48.194
1741,1,42.6887,0.0418,37.174,38.537,39.333,39.754,40.402,40.839,41.485,42.689,43.892,44.538,44.976,45.624,46.045,46.84,48.203
1742,1,42.6958,0.0418,37.181,38.544,39.339,39.76,40.409,40.846,41.492,42.696,43.9,44.546,44.983,45.631,46.052,46.848,48.211
1743,1,42.7029,0.04181,37.185,38.549,39.345,39.766,40.415,40.852,41.499,42.703,43.907,44.553,44.991,45.64,46.061,46.856,48.22
1744,1,42.71,0.04181,37.192,38.556,39.352,39.773,40.422,40.859,41.506,42.71,43.915,44.561,44.998,45.647,46.069,46.864,48.228
1745,1,42.7171,0.04181,37.198,38.562,39.358,39.78,40.428,40.866,41.513,42.717,43.922,44.568,45.006,45.655,46.076,46.872,48.236
1746,1,42.7242,0.04182,37.203,38.568,39.364,39.785,40.434,40.872,41.519,42.724,43.929,44.576,45.014,45.663,46.085,46.881,48.246
1747,1,42.7313,0.04182,37.209,38.574,39.37,39.792,40.441,40.879,41.526,42.731,43.937,44.583,45.022,45.671,46.092,46.889,48.254
1748,1,42.7384,0.04183,37.214,38.58,39.376,39.798,40.447,40.885,41.533,42.739,43.944,44.591,45.03,45.679,46.101,46.897,48.263
1749,1,42.7455,0.04183,37.22,38.586,39.383,39.804,40.454,40.892,41.539,42.746,43.952,44.599,45.037,45.687,46.108,46.905,48.271
1750,1,42.7526,0.04183,37.226,38.592,39.389,39.811,40.461,40.899,41.546,42.753,43.959,44.606,45.044,45.694,46.116,46.913,48.279
1751,1,42.7597,0.04184,37.231,38.598,39.395,39.817,40.467,40.906,41.553,42.76,43.967,44.614,45.052,45.702,46.124,46.922,48.288
1752,1,42.7668,0.04184,37.237,38.604,39.402,39.824,40.474,40.912,41.56,42.767,43.974,44.621,45.06,45.71,46.132,46.93,48.296
1753,1,42.7739,0.04185,37.242,38.609,39.407,39.83,40.48,40.919,41.567,42.774,43.981,44.629,45.068,45.719,46.141,46.938,48.306
1754,1,42.781,0.04185,37.248,38.616,39.414,39.836,40.487,40.926,41.574,42.781,43.989,44.637,45.076,45.726,46.148,46.946,48.314
1755,1,42.7881,0.04185,37.254,38.622,39.42,39.843,40.493,40.932,41.58,42.788,43.996,44.644,45.083,45.733,46.156,46.954,48.322
1756,1,42.7952,0.04186,37.259,38.628,39.426,39.848,40.5,40.939,41.587,42.795,44.004,44.652,45.091,45.742,46.165,46.963,48.331
1757,1,42.8023,0.04186,37.265,38.634,39.433,39.855,40.506,40.945,41.594,42.802,44.011,44.659,45.098,45.75,46.172,46.97,48.339
1758,1,42.8094,0.04187,37.27,38.64,39.438,39.861,40.512,40.952,41.6,42.809,44.019,44.667,45.107,45.758,46.181,46.979,48.348
1759,1,42.8165,0.04187,37.276,38.646,39.445,39.868,40.519,40.958,41.607,42.817,44.026,44.674,45.114,45.765,46.188,46.987,48.356
1760,1,42.8236,0.04188,37.281,38.652,39.45,39.874,40.525,40.965,41.614,42.824,44.033,44.682,45.122,45.774,46.197,46.996,48.366
1761,1,42.8307,0.04188,37.288,38.658,39.457,39.88,40.532,40.972,41.621,42.831,44.041,44.69,45.13,45.781,46.204,47.004,48.374
1762,1,42.8378,0.04188,37.294,38.664,39.463,39.887,40.539,40.978,41.628,42.838,44.048,44.697,45.137,45.789,46.212,47.011,48.382
1763,1,42.8449,0.04189,37.299,38.67,39.469,39.893,40.545,40.985,41.634,42.845,44.056,44.705,45.145,45.797,46.22,47.02,48.391
1764,1,42.852,0.04189,37.305,38.676,39.476,39.899,40.552,40.992,41.641,42.852,44.063,44.713,45.152,45.805,46.228,47.028,48.399
1765,1,42.8591,0.0419,37.31,38.681,39.481,39.905,40.558,40.998,41.648,42.859,44.07,44.72,45.161,45.813,46.237,47.037,48.409
1766,1,42.8662,0.0419,37.316,38.688,39.488,39.912,40.565,41.005,41.655,42.866,44.078,44.728,45.168,45.82,46.244,47.044,48.417
1767,1,42.8733,0.0419,37.322,38.694,39.494,39.919,40.571,41.011,41.662,42.873,44.085,44.735,45.176,45.828,46.252,47.052,48.424
1768,1,42.8804,0.04191,37.327,38.7,39.5,39.924,40.577,41.018,41.668,42.88,44.093,44.743,45.183,45.836,46.26,47.061,48.434
1769,1,42.8875,0.04191,37.333,38.706,39.507,39.931,40.584,41.024,41.675,42.887,44.1,44.75,45.191,45.844,46.268,47.069,48.442
1770,1,42.8946,0.04192,37.338,38.711,39.513,39.937,40.59,41.031,41.682,42.894,44.107,44.758,45.199,45.852,46.276,47.078,48.451
1771,1,42.9017,0.04192,37.344,38.718,39.519,39.943,40.597,41.038,41.689,42.902,44.115,44.766,45.206,45.86,46.284,47.085,48.459
1772,1,42.9088,0.04192,37.35,38.724,39.526,39.95,40.604,41.044,41.696,42.909,44.122,44.773,45.214,45.867,46.292,47.093,48.467
1773,1,42.9159,0.04193,37.355,38.73,39.531,39.956,40.61,41.051,41.702,42.916,44.13,44.781,45.222,45.876,46.3,47.102,48.477
1774,1,42.923,0.04193,37.361,38.736,39.538,39.963,40.617,41.057,41.709,42.923,44.137,44.788,45.23,45.883,46.308,47.11,48.485
1775,1,42.93,0.04194,37.366,38.741,39.544,39.969,40.622,41.064,41.716,42.93,44.144,44.796,45.237,45.892,46.317,47.119,48.494
1776,1,42.9371,0.04194,37.372,38.748,39.55,39.975,40.629,41.071,41.722,42.937,44.152,44.804,45.245,45.899,46.324,47.126,48.502
1777,1,42.9442,0.04194,37.378,38.754,39.557,39.982,40.636,41.078,41.73,42.944,44.159,44.811,45.252,45.907,46.331,47.134,48.51
1778,1,42.9513,0.04195,37.383,38.76,39.563,39.987,40.642,41.084,41.736,42.951,44.167,44.819,45.26,45.915,46.34,47.143,48.519
1779,1,42.9584,0.04195,37.389,38.766,39.569,39.994,40.649,41.091,41.743,42.958,44.174,44.826,45.268,45.922,46.348,47.151,48.527
1780,1,42.9655,0.04196,37.394,38.772,39.575,40,40.655,41.097,41.75,42.965,44.181,44.834,45.276,45.931,46.356,47.159,48.537
1781,1,42.9726,0.04196,37.4,38.778,39.581,40.007,40.662,41.104,41.756,42.972,44.189,44.841,45.283,45.939,46.364,47.167,48.545
1782,1,42.9797,0.04196,37.407,38.784,39.588,40.013,40.669,41.111,41.763,42.98,44.196,44.849,45.291,45.946,46.372,47.175,48.553
1783,1,42.9868,0.04197,37.411,38.79,39.594,40.019,40.675,41.117,41.77,42.987,44.204,44.857,45.299,45.954,46.38,47.184,48.562
1784,1,42.9939,0.04197,37.418,38.796,39.6,40.026,40.681,41.124,41.777,42.994,44.211,44.864,45.306,45.962,46.388,47.192,48.57
1785,1,43.0009,0.04198,37.422,38.802,39.606,40.031,40.687,41.13,41.783,43.001,44.219,44.872,45.315,45.97,46.396,47.2,48.58
1786,1,43.008,0.04198,37.429,38.808,39.612,40.038,40.694,41.137,41.79,43.008,44.226,44.879,45.322,45.978,46.404,47.208,48.587
1787,1,43.0151,0.04198,37.435,38.814,39.619,40.045,40.701,41.144,41.797,43.015,44.233,44.887,45.329,45.985,46.411,47.216,48.595
1788,1,43.0222,0.04199,37.44,38.82,39.624,40.051,40.707,41.15,41.804,43.022,44.241,44.894,45.337,45.994,46.42,47.225,48.605
1789,1,43.0293,0.04199,37.446,38.826,39.631,40.057,40.714,41.157,41.811,43.029,44.248,44.902,45.345,46.001,46.428,47.233,48.613
1790,1,43.0364,0.042,37.451,38.831,39.637,40.063,40.72,41.163,41.817,43.036,44.256,44.91,45.353,46.009,46.436,47.241,48.622
1791,1,43.0435,0.042,37.457,38.838,39.643,40.07,40.727,41.17,41.824,43.043,44.263,44.917,45.36,46.017,46.444,47.249,48.63
1792,1,43.0506,0.042,37.463,38.844,39.65,40.076,40.733,41.176,41.831,43.05,44.27,44.924,45.368,46.025,46.451,47.257,48.638
1793,1,43.0576,0.04201,37.468,38.85,39.656,40.082,40.739,41.183,41.837,43.057,44.278,44.932,45.376,46.033,46.46,47.266,48.647
1794,1,43.0647,0.04201,37.474,38.856,39.662,40.089,40.746,41.19,41.844,43.065,44.285,44.94,45.383,46.041,46.467,47.273,48.656
1795,1,43.0718,0.04202,37.479,38.861,39.668,40.095,40.752,41.196,41.851,43.072,44.293,44.948,45.391,46.049,46.476,47.282,48.665
1796,1,43.0789,0.04202,37.485,38.868,39.674,40.102,40.759,41.203,41.858,43.079,44.3,44.955,45.399,46.056,46.483,47.29,48.673
1797,1,43.0859,0.04202,37.491,38.874,39.681,40.108,40.766,41.209,41.865,43.086,44.307,44.962,45.406,46.064,46.491,47.298,48.681
1798,1,43.093,0.04203,37.496,38.88,39.687,40.114,40.772,41.216,41.871,43.093,44.315,44.97,45.414,46.072,46.5,47.307,48.69
1799,1,43.1001,0.04203,37.502,38.886,39.693,40.12,40.779,41.222,41.878,43.1,44.322,44.978,45.422,46.08,46.507,47.314,48.698
1800,1,43.1072,0.04204,37.507,38.891,39.699,40.126,40.785,41.229,41.885,43.107,44.33,44.985,45.43,46.088,46.516,47.323,48.707
1801,1,43.1143,0.04204,37.513,38.898,39.705,40.133,40.791,41.236,41.892,43.114,44.337,44.993,45.437,46.096,46.523,47.331,48.715
1802,1,43.1213,0.04204,37.519,38.904,39.712,40.139,40.798,41.243,41.898,43.121,44.344,45,45.444,46.103,46.531,47.339,48.723
1803,1,43.1284,0.04205,37.524,38.909,39.717,40.145,40.804,41.249,41.905,43.128,44.352,45.008,45.453,46.111,46.539,47.347,48.733
1804,1,43.1355,0.04205,37.53,38.916,39.724,40.152,40.811,41.256,41.912,43.135,44.359,45.015,45.46,46.119,46.547,47.355,48.741
1805,1,43.1426,0.04206,37.535,38.921,39.73,40.158,40.817,41.262,41.919,43.143,44.367,45.023,45.468,46.127,46.556,47.364,48.75
1806,1,43.1496,0.04206,37.541,38.928,39.736,40.165,40.824,41.269,41.926,43.15,44.374,45.031,45.476,46.135,46.563,47.372,48.758
1807,1,43.1567,0.04206,37.547,38.934,39.743,40.171,40.83,41.276,41.932,43.157,44.381,45.038,45.483,46.143,46.571,47.38,48.766
1808,1,43.1638,0.04207,37.552,38.939,39.748,40.177,40.837,41.282,41.939,43.164,44.389,45.046,45.491,46.151,46.579,47.388,48.775
1809,1,43.1709,0.04207,37.558,38.946,39.755,40.183,40.843,41.289,41.946,43.171,44.396,45.053,45.498,46.158,46.587,47.396,48.783
1810,1,43.178,0.04208,37.563,38.951,39.761,40.189,40.85,41.295,41.952,43.178,44.404,45.061,45.506,46.167,46.595,47.405,48.793
1811,1,43.185,0.04208,37.569,38.957,39.767,40.196,40.856,41.302,41.959,43.185,44.411,45.069,45.514,46.174,46.603,47.413,48.801
1812,1,43.1921,0.04208,37.576,38.964,39.774,40.202,40.863,41.308,41.966,43.192,44.418,45.076,45.521,46.181,46.611,47.42,48.809
1813,1,43.1992,0.04209,37.58,38.969,39.78,40.208,40.869,41.315,41.973,43.199,44.426,45.084,45.53,46.19,46.619,47.429,48.818
1814,1,43.2063,0.04209,37.587,38.976,39.786,40.215,40.876,41.321,41.98,43.206,44.433,45.091,45.537,46.198,46.627,47.437,48.826
1815,1,43.2133,0.0421,37.591,38.981,39.792,40.221,40.882,41.328,41.986,43.213,44.441,45.099,45.545,46.206,46.635,47.446,48.835
1816,1,43.2204,0.0421,37.598,38.987,39.798,40.228,40.889,41.335,41.993,43.22,44.448,45.106,45.552,46.213,46.643,47.454,48.843
1817,1,43.2275,0.0421,37.604,38.994,39.805,40.234,40.895,41.341,42,43.228,44.455,45.114,45.56,46.221,46.65,47.461,48.851
1818,1,43.2345,0.04211,37.608,38.999,39.81,40.24,40.901,41.348,42.007,43.235,44.463,45.122,45.568,46.229,46.659,47.47,48.861
1819,1,43.2416,0.04211,37.615,39.006,39.817,40.246,40.908,41.354,42.013,43.242,44.47,45.129,45.575,46.237,46.667,47.478,48.869
1820,1,43.2487,0.04212,37.619,39.011,39.822,40.252,40.914,41.361,42.02,43.249,44.477,45.137,45.583,46.245,46.675,47.486,48.878
1821,1,43.2557,0.04212,37.626,39.017,39.829,40.259,40.921,41.367,42.027,43.256,44.485,45.144,45.591,46.253,46.682,47.494,48.886
1822,1,43.2628,0.04212,37.631,39.024,39.835,40.265,40.928,41.374,42.034,43.263,44.492,45.152,45.598,46.26,46.69,47.502,48.894
1823,1,43.2699,0.04213,37.637,39.029,39.841,40.271,40.934,41.38,42.04,43.27,44.5,45.159,45.606,46.269,46.698,47.511,48.903
1824,1,43.2769,0.04213,37.643,39.035,39.848,40.278,40.94,41.387,42.047,43.277,44.507,45.167,45.613,46.276,46.706,47.519,48.911
1825,1,43.284,0.04214,37.648,39.041,39.854,40.284,40.946,41.394,42.054,43.284,44.514,45.174,45.622,46.284,46.715,47.527,48.92
1826,1,43.2911,0.04214,37.654,39.047,39.86,40.291,40.953,41.4,42.061,43.291,44.522,45.182,45.629,46.292,46.722,47.535,48.928
1827,1,43.2981,0.04214,37.66,39.054,39.867,40.297,40.96,41.407,42.067,43.298,44.529,45.189,45.637,46.299,46.73,47.543,48.937
1828,1,43.3052,0.04215,37.665,39.059,39.872,40.303,40.966,41.413,42.074,43.305,44.536,45.197,45.644,46.307,46.738,47.552,48.946
1829,1,43.3122,0.04215,37.671,39.065,39.879,40.309,40.972,41.42,42.081,43.312,44.544,45.204,45.652,46.315,46.746,47.559,48.954
1830,1,43.3193,0.04216,37.676,39.07,39.884,40.315,40.979,41.426,42.087,43.319,44.551,45.212,45.66,46.323,46.754,47.568,48.963
1831,1,43.3264,0.04216,37.681,39.077,39.891,40.322,40.985,41.433,42.094,43.326,44.558,45.22,45.667,46.331,46.762,47.576,48.971
1832,1,43.3334,0.04216,37.688,39.083,39.897,40.328,40.992,41.44,42.101,43.333,44.566,45.227,45.675,46.339,46.77,47.583,48.979
1833,1,43.3405,0.04217,37.693,39.089,39.903,40.334,40.998,41.446,42.108,43.341,44.573,45.235,45.683,46.347,46.778,47.592,48.989
1834,1,43.3476,0.04217,37.699,39.095,39.909,40.341,41.005,41.453,42.115,43.348,44.58,45.242,45.69,46.354,46.785,47.6,48.996
1835,1,43.3546,0.04218,37.704,39.1,39.915,40.347,41.011,41.459,42.121,43.355,44.588,45.25,45.698,46.363,46.794,47.609,49.006
1836,1,43.3617,0.04218,37.71,39.107,39.922,40.353,41.018,41.466,42.128,43.362,44.595,45.257,45.706,46.37,46.802,47.617,49.014
1837,1,43.3687,0.04218,37.716,39.113,39.928,40.36,41.024,41.473,42.135,43.369,44.603,45.265,45.713,46.378,46.809,47.624,49.022
