Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
559,1,31.9213,0.03606,28.364,29.244,29.756,30.028,30.446,30.728,31.145,31.921,32.698,33.114,33.396,33.815,34.086,34.599,35.478
560,1,31.9344,0.03607,28.375,29.255,29.768,30.04,30.458,30.741,31.157,31.934,32.711,33.128,33.411,33.829,34.101,34.614,35.494
561,1,31.9475,0.03608,28.385,29.266,29.78,30.052,30.47,30.753,31.17,31.948,32.725,33.142,33.425,33.843,34.115,34.629,35.509
562,1,31.9606,0.03608,28.397,29.278,29.792,30.064,30.483,30.765,31.183,31.961,32.738,33.156,33.439,33.857,34.13,34.643,35.524
563,1,31.9737,0.03609,28.408,29.289,29.804,30.076,30.495,30.778,31.195,31.974,32.752,33.17,33.452,33.872,34.144,34.658,35.54
564,1,31.9867,0.0361,28.419,29.3,29.815,30.087,30.507,30.79,31.208,31.987,32.766,33.183,33.467,33.886,34.159,34.673,35.555
565,1,31.9998,0.03611,28.429,29.312,29.826,30.099,30.519,30.802,31.22,32,32.779,33.197,33.481,33.9,34.173,34.688,35.57
566,1,32.0128,0.03611,28.441,29.324,29.839,30.111,30.531,30.815,31.233,32.013,32.793,33.211,33.494,33.914,34.187,34.702,35.585
567,1,32.0259,0.03612,28.451,29.335,29.85,30.123,30.543,30.827,31.246,32.026,32.806,33.225,33.508,33.929,34.202,34.717,35.6
568,1,32.0389,0.03613,28.462,29.346,29.862,30.135,30.556,30.839,31.258,32.039,32.82,33.239,33.522,33.943,34.216,34.732,35.616
569,1,32.0519,0.03613,28.473,29.358,29.874,30.147,30.568,30.852,31.271,32.052,32.833,33.252,33.536,33.957,34.23,34.746,35.63
570,1,32.0649,0.03614,28.484,29.369,29.885,30.159,30.58,30.864,31.283,32.065,32.846,33.266,33.55,33.971,34.244,34.761,35.646
571,1,32.0779,0.03615,28.494,29.38,29.897,30.17,30.592,30.876,31.296,32.078,32.86,33.28,33.564,33.985,34.259,34.776,35.661
572,1,32.0909,0.03616,28.505,29.391,29.908,30.182,30.604,30.888,31.308,32.091,32.874,33.294,33.578,34,34.273,34.791,35.677
573,1,32.1038,0.03616,28.517,29.403,29.92,30.194,30.616,30.901,31.321,32.104,32.887,33.307,33.592,34.013,34.287,34.804,35.691
574,1,32.1168,0.03617,28.527,29.414,29.932,30.206,30.628,30.913,31.333,32.117,32.9,33.321,33.606,34.028,34.302,34.819,35.707
575,1,32.1297,0.03618,28.537,29.426,29.943,30.218,30.64,30.925,31.346,32.13,32.914,33.335,33.619,34.042,34.316,34.834,35.722
576,1,32.1426,0.03619,28.548,29.437,29.955,30.229,30.652,30.937,31.358,32.143,32.927,33.348,33.633,34.056,34.33,34.849,35.737
577,1,32.1556,0.03619,28.559,29.448,29.967,30.241,30.664,30.95,31.371,32.156,32.941,33.362,33.647,34.07,34.344,34.863,35.752
578,1,32.1685,0.0362,28.57,29.459,29.978,30.253,30.676,30.961,31.383,32.169,32.954,33.376,33.661,34.084,34.359,34.878,35.767
579,1,32.1814,0.03621,28.58,29.47,29.99,30.265,30.688,30.974,31.395,32.181,32.967,33.389,33.675,34.098,34.373,34.892,35.782
580,1,32.1943,0.03622,28.591,29.481,30.001,30.276,30.7,30.986,31.408,32.194,32.981,33.403,33.689,34.112,34.387,34.907,35.798
581,1,32.2072,0.03622,28.602,29.493,30.013,30.288,30.712,30.998,31.42,32.207,32.994,33.416,33.702,34.126,34.401,34.921,35.812
582,1,32.22,0.03623,28.613,29.504,30.024,30.3,30.724,31.01,31.433,32.22,33.007,33.43,33.716,34.14,34.415,34.936,35.828
583,1,32.2329,0.03624,28.623,29.515,30.036,30.311,30.736,31.022,31.445,32.233,33.021,33.444,33.73,34.154,34.43,34.95,35.843
584,1,32.2457,0.03624,28.635,29.527,30.048,30.324,30.748,31.035,31.457,32.246,33.034,33.457,33.743,34.168,34.444,34.964,35.857
585,1,32.2586,0.03625,28.645,29.538,30.059,30.335,30.76,31.046,31.47,32.259,33.047,33.47,33.757,34.182,34.458,34.979,35.872
586,1,32.2714,0.03626,28.656,29.549,30.07,30.347,30.772,31.059,31.482,32.271,33.061,33.484,33.771,34.196,34.472,34.994,35.887
587,1,32.2842,0.03627,28.666,29.56,30.082,30.358,30.783,31.07,31.494,32.284,33.074,33.498,33.785,34.21,34.487,35.008,35.903
588,1,32.297,0.03627,28.677,29.572,30.094,30.37,30.796,31.083,31.507,32.297,33.087,33.511,33.798,34.224,34.5,35.022,35.917
589,1,32.3098,0.03628,28.687,29.583,30.105,30.382,30.807,31.095,31.519,32.31,33.1,33.525,33.812,34.238,34.515,35.037,35.932
590,1,32.3226,0.03629,28.698,29.594,30.117,30.393,30.819,31.107,31.531,32.322,33.114,33.538,33.826,34.252,34.529,35.051,35.947
591,1,32.3354,0.0363,28.708,29.605,30.128,30.405,30.831,31.119,31.544,32.335,33.127,33.552,33.84,34.266,34.543,35.066,35.963
592,1,32.3481,0.0363,28.719,29.617,30.14,30.417,30.843,31.131,31.556,32.348,33.14,33.565,33.853,34.28,34.557,35.08,35.977
593,1,32.3609,0.03631,28.73,29.628,30.151,30.428,30.855,31.143,31.569,32.361,33.154,33.579,33.867,34.294,34.571,35.094,35.992
594,1,32.3737,0.03632,28.74,29.638,30.162,30.44,30.867,31.155,31.581,32.374,33.167,33.592,33.881,34.308,34.585,35.109,36.007
595,1,32.3864,0.03633,28.75,29.649,30.174,30.451,30.878,31.167,31.593,32.386,33.18,33.606,33.894,34.322,34.599,35.124,36.022
596,1,32.3991,0.03633,28.762,29.661,30.185,30.463,30.891,31.179,31.605,32.399,33.193,33.619,33.907,34.335,34.613,35.137,36.037
597,1,32.4119,0.03634,28.772,29.672,30.196,30.474,30.902,31.191,31.617,32.412,33.206,33.633,33.921,34.349,34.627,35.152,36.052
598,1,32.4245,0.03635,28.782,29.683,30.208,30.486,30.914,31.203,31.63,32.424,33.22,33.646,33.935,34.363,34.641,35.167,36.067
599,1,32.4372,0.03636,28.793,29.694,30.219,30.497,30.926,31.215,31.642,32.437,33.233,33.659,33.949,34.377,34.656,35.181,36.082
600,1,32.4499,0.03636,28.804,29.705,30.231,30.509,30.938,31.227,31.654,32.45,33.246,33.673,33.962,34.391,34.669,35.195,36.096
601,1,32.4626,0.03637,28.814,29.716,30.242,30.52,30.95,31.239,31.666,32.463,33.259,33.686,33.976,34.405,34.683,35.209,36.111
602,1,32.4753,0.03638,28.824,29.727,30.253,30.532,30.961,31.251,31.678,32.475,33.272,33.7,33.989,34.419,34.697,35.224,36.126
603,1,32.4879,0.03639,28.835,29.738,30.265,30.543,30.973,31.263,31.691,32.488,33.285,33.713,34.003,34.433,34.711,35.238,36.141
604,1,32.5006,0.03639,28.846,29.749,30.276,30.555,30.985,31.275,31.703,32.5,33.298,33.726,34.016,34.446,34.725,35.252,36.156
605,1,32.5132,0.0364,28.856,29.76,30.287,30.567,30.996,31.287,31.715,32.513,33.311,33.74,34.03,34.46,34.739,35.267,36.17
606,1,32.5258,0.03641,28.866,29.771,30.298,30.578,31.008,31.298,31.727,32.526,33.324,33.753,34.044,34.474,34.753,35.281,36.185
607,1,32.5384,0.03642,28.876,29.781,30.309,30.589,31.02,31.31,31.739,32.539,33.338,33.767,34.057,34.488,34.767,35.295,36.2
608,1,32.551,0.03642,28.887,29.793,30.321,30.601,31.032,31.322,31.752,32.551,33.351,33.78,34.07,34.501,34.781,35.309,36.215
609,1,32.5636,0.03643,28.898,29.804,30.332,30.612,31.043,31.334,31.763,32.564,33.364,33.793,34.084,34.515,34.795,35.323,36.23
610,1,32.5762,0.03644,28.908,29.815,30.344,30.624,31.055,31.346,31.776,32.576,33.377,33.807,34.098,34.529,34.809,35.338,36.244
611,1,32.5888,0.03645,28.918,29.826,30.355,30.635,31.067,31.357,31.787,32.589,33.39,33.82,34.111,34.543,34.823,35.352,36.259
612,1,32.6013,0.03645,28.929,29.837,30.367,30.647,31.078,31.37,31.8,32.601,33.403,33.833,34.124,34.556,34.836,35.366,36.274
613,1,32.6139,0.03646,28.939,29.848,30.378,30.658,31.09,31.381,31.812,32.614,33.416,33.846,34.138,34.57,34.85,35.38,36.289
614,1,32.6265,0.03647,28.95,29.858,30.389,30.669,31.102,31.393,31.824,32.626,33.429,33.86,34.151,34.583,34.865,35.394,36.304
615,1,32.639,0.03648,28.959,29.869,30.4,30.68,31.113,31.405,31.836,32.639,33.442,33.873,34.165,34.598,34.878,35.409,36.319
616,1,32.6515,0.03648,28.97,29.881,30.411,30.692,31.125,31.417,31.848,32.652,33.455,33.886,34.178,34.611,34.892,35.422,36.332
617,1,32.664,0.03649,28.981,29.891,30.422,30.704,31.137,31.429,31.86,32.664,33.468,33.899,34.191,34.624,34.906,35.437,36.347
618,1,32.6765,0.0365,28.991,29.902,30.433,30.715,31.148,31.441,31.872,32.676,33.481,33.913,34.205,34.638,34.92,35.451,36.362
619,1,32.689,0.0365,29.002,29.913,30.445,30.726,31.16,31.452,31.884,32.689,33.494,33.926,34.218,34.652,34.933,35.465,36.376
620,1,32.7015,0.03651,29.012,29.924,30.456,30.738,31.171,31.464,31.896,32.702,33.507,33.939,34.231,34.665,34.947,35.479,36.391
621,1,32.714,0.03652,29.022,29.935,30.467,30.749,31.183,31.476,31.908,32.714,33.52,33.952,34.245,34.679,34.961,35.493,36.406
622,1,32.7264,0.03653,29.032,29.945,30.478,30.76,31.194,31.487,31.92,32.726,33.533,33.965,34.259,34.693,34.975,35.507,36.421
623,1,32.7389,0.03653,29.043,29.957,30.489,30.772,31.206,31.499,31.932,32.739,33.546,33.978,34.272,34.706,34.988,35.521,36.435
624,1,32.7513,0.03654,29.053,29.967,30.5,30.783,31.218,31.511,31.944,32.751,33.559,33.992,34.285,34.72,35.002,35.535,36.45
625,1,32.7638,0.03655,29.063,29.978,30.511,30.794,31.229,31.522,31.956,32.764,33.572,34.005,34.298,34.733,35.016,35.55,36.465
626,1,32.7762,0.03656,29.073,29.989,30.522,30.805,31.241,31.534,31.968,32.776,33.584,34.018,34.312,34.747,35.03,35.564,36.479
627,1,32.7886,0.03656,29.084,30,30.534,30.817,31.252,31.546,31.98,32.789,33.597,34.031,34.325,34.76,35.043,35.577,36.493
628,1,32.801,0.03657,29.094,30.011,30.545,30.828,31.264,31.558,31.992,32.801,33.61,34.044,34.338,34.774,35.057,35.592,36.508
629,1,32.8134,0.03658,29.104,30.021,30.556,30.839,31.275,31.569,32.004,32.813,33.623,34.057,34.352,34.788,35.071,35.606,36.523
630,1,32.8258,0.03659,29.114,30.031,30.567,30.85,31.287,31.581,32.016,32.826,33.636,34.07,34.365,34.802,35.085,35.62,36.537
631,1,32.8381,0.03659,29.125,30.043,30.578,30.862,31.298,31.593,32.028,32.838,33.648,34.083,34.378,34.815,35.098,35.633,36.551
632,1,32.8505,0.0366,29.135,30.054,30.589,30.873,31.31,31.604,32.039,32.85,33.661,34.096,34.391,34.828,35.112,35.648,36.566
633,1,32.8629,0.03661,29.145,30.064,30.6,30.884,31.321,31.616,32.052,32.863,33.674,34.11,34.405,34.842,35.126,35.662,36.581
634,1,32.8752,0.03662,29.155,30.074,30.611,30.895,31.332,31.628,32.063,32.875,33.687,34.123,34.418,34.856,35.139,35.676,36.596
635,1,32.8876,0.03662,29.166,30.086,30.622,30.907,31.344,31.639,32.075,32.887,33.7,34.136,34.431,34.869,35.153,35.689,36.609
636,1,32.8999,0.03663,29.176,30.096,30.633,30.918,31.356,31.651,32.087,32.9,33.713,34.149,34.444,34.882,35.167,35.704,36.624
637,1,32.9122,0.03664,29.186,30.107,30.644,30.929,31.367,31.662,32.099,32.912,33.726,34.162,34.457,34.896,35.18,35.718,36.639
638,1,32.9245,0.03665,29.196,30.117,30.655,30.94,31.378,31.674,32.111,32.924,33.739,34.175,34.471,34.909,35.194,35.732,36.654
639,1,32.9368,0.03665,29.206,30.129,30.667,30.951,31.39,31.686,32.122,32.937,33.751,34.188,34.484,34.922,35.207,35.745,36.667
640,1,32.9491,0.03666,29.217,30.139,30.677,30.962,31.401,31.697,32.134,32.949,33.764,34.201,34.497,34.936,35.221,35.759,36.682
641,1,32.9614,0.03667,29.226,30.15,30.688,30.973,31.412,31.709,32.146,32.961,33.777,34.214,34.51,34.95,35.235,35.773,36.696
642,1,32.9736,0.03668,29.236,30.16,30.699,30.984,31.424,31.72,32.158,32.974,33.789,34.227,34.524,34.963,35.248,35.787,36.711
643,1,32.9859,0.03668,29.247,30.171,30.71,30.996,31.435,31.732,32.17,32.986,33.802,34.24,34.537,34.976,35.261,35.801,36.725
644,1,32.9981,0.03669,29.257,30.181,30.721,31.007,31.446,31.743,32.181,32.998,33.815,34.253,34.55,34.99,35.275,35.815,36.739
645,1,33.0104,0.0367,29.267,30.192,30.732,31.018,31.458,31.755,32.193,33.01,33.828,34.266,34.563,35.003,35.289,35.829,36.754
646,1,33.0226,0.03671,29.276,30.202,30.743,31.029,31.469,31.766,32.205,33.022,33.84,34.279,34.576,35.017,35.303,35.843,36.769
647,1,33.0348,0.03671,29.287,30.214,30.754,31.04,31.481,31.778,32.217,33.035,33.853,34.292,34.589,35.03,35.316,35.856,36.782
648,1,33.047,0.03672,29.297,30.224,30.765,31.051,31.492,31.789,32.229,33.047,33.865,34.305,34.602,35.043,35.33,35.87,36.797
649,1,33.0593,0.03673,29.307,30.234,30.776,31.062,31.503,31.801,32.24,33.059,33.878,34.318,34.615,35.057,35.343,35.884,36.812
650,1,33.0714,0.03674,29.317,30.245,30.786,31.073,31.514,31.812,32.252,33.071,33.891,34.331,34.629,35.07,35.357,35.898,36.826
651,1,33.0836,0.03674,29.328,30.256,30.798,31.084,31.526,31.824,32.264,33.083,33.904,34.343,34.641,35.083,35.37,35.911,36.84
652,1,33.0958,0.03675,29.337,30.266,30.808,31.095,31.537,31.835,32.276,33.096,33.916,34.356,34.654,35.096,35.383,35.925,36.854
653,1,33.1079,0.03676,29.347,30.277,30.819,31.106,31.548,31.846,32.287,33.108,33.929,34.369,34.668,35.11,35.397,35.939,36.869
654,1,33.1201,0.03677,29.357,30.287,30.83,31.117,31.559,31.858,32.299,33.12,33.941,34.382,34.681,35.123,35.411,35.953,36.883
655,1,33.1322,0.03677,29.367,30.298,30.841,31.128,31.571,31.87,32.311,33.132,33.954,34.395,34.693,35.136,35.424,35.966,36.897
656,1,33.1444,0.03678,29.377,30.308,30.852,31.139,31.582,31.881,32.322,33.144,33.967,34.408,34.707,35.15,35.437,35.98,36.911
657,1,33.1565,0.03679,29.387,30.319,30.862,31.15,31.593,31.892,32.334,33.156,33.979,34.421,34.72,35.163,35.451,35.994,36.926
658,1,33.1686,0.0368,29.396,30.329,30.873,31.161,31.604,31.904,32.345,33.169,33.992,34.433,34.733,35.176,35.464,36.008,36.941
659,1,33.1807,0.0368,29.407,30.34,30.884,31.172,31.616,31.915,32.357,33.181,34.004,34.446,34.746,35.189,35.477,36.021,36.954
660,1,33.1928,0.03681,29.417,30.35,30.895,31.183,31.627,31.926,32.369,33.193,34.017,34.459,34.759,35.202,35.491,36.035,36.969
661,1,33.2048,0.03682,29.427,30.361,30.906,31.194,31.638,31.938,32.38,33.205,34.03,34.472,34.772,35.216,35.504,36.049,36.983
662,1,33.2169,0.03683,29.436,30.371,30.916,31.205,31.649,31.949,32.392,33.217,34.042,34.485,34.785,35.229,35.518,36.063,36.998
663,1,33.229,0.03683,29.447,30.382,30.927,31.216,31.661,31.961,32.404,33.229,34.054,34.497,34.797,35.242,35.531,36.076,37.011
664,1,33.2411,0.03684,29.457,30.392,30.938,31.227,31.672,31.972,32.415,33.241,34.067,34.51,34.811,35.256,35.544,36.09,37.025
665,1,33.2531,0.03685,29.467,30.402,30.948,31.237,31.683,31.983,32.426,33.253,34.08,34.523,34.824,35.269,35.558,36.104,37.04
666,1,33.2651,0.03686,29.476,30.413,30.959,31.248,31.694,31.994,32.438,33.265,34.092,34.536,34.837,35.282,35.571,36.118,37.054
667,1,33.2771,0.03686,29.487,30.424,30.97,31.259,31.705,32.006,32.45,33.277,34.104,34.548,34.849,35.295,35.584,36.131,37.068
668,1,33.2892,0.03687,29.496,30.434,30.981,31.27,31.716,32.017,32.461,33.289,34.117,34.561,34.862,35.308,35.598,36.144,37.082
669,1,33.3012,0.03688,29.506,30.444,30.991,31.281,31.727,32.028,32.473,33.301,34.13,34.574,34.875,35.321,35.611,36.158,37.096
670,1,33.3131,0.03689,29.515,30.454,31.002,31.292,31.738,32.039,32.484,33.313,34.142,34.587,34.888,35.335,35.624,36.172,37.111
671,1,33.3252,0.03689,29.526,30.465,31.013,31.303,31.75,32.051,32.496,33.325,34.154,34.599,34.901,35.347,35.637,36.185,37.124
672,1,33.3371,0.0369,29.536,30.475,31.024,31.314,31.761,32.062,32.507,33.337,34.167,34.612,34.914,35.361,35.651,36.199,37.139
673,1,33.3491,0.03691,29.545,30.485,31.034,31.324,31.772,32.073,32.519,33.349,34.18,34.625,34.927,35.374,35.664,36.213,37.153
674,1,33.361,0.03692,29.555,30.496,31.044,31.335,31.783,32.085,32.53,33.361,34.192,34.637,34.939,35.387,35.678,36.226,37.167
675,1,33.373,0.03692,29.565,30.507,31.056,31.346,31.794,32.096,32.542,33.373,34.204,34.65,34.952,35.4,35.691,36.239,37.181
676,1,33.3849,0.03693,29.575,30.517,31.066,31.357,31.805,32.107,32.553,33.385,34.217,34.663,34.965,35.413,35.704,36.253,37.195
677,1,33.3969,0.03694,29.585,30.527,31.076,31.368,31.816,32.118,32.565,33.397,34.229,34.676,34.978,35.426,35.717,36.267,37.209
678,1,33.4088,0.03695,29.594,30.537,31.087,31.378,31.827,32.13,32.576,33.409,34.241,34.688,34.991,35.439,35.731,36.281,37.224
679,1,33.4207,0.03695,29.605,30.548,31.098,31.389,31.838,32.141,32.588,33.421,34.254,34.7,35.003,35.452,35.743,36.293,37.237
680,1,33.4326,0.03696,29.614,30.558,31.109,31.4,31.849,32.152,32.599,33.433,34.266,34.713,35.016,35.465,35.757,36.307,37.251
681,1,33.4445,0.03697,29.624,30.568,31.119,31.411,31.86,32.163,32.611,33.444,34.278,34.726,35.029,35.478,35.77,36.321,37.265
682,1,33.4563,0.03698,29.633,30.578,31.13,31.421,31.871,32.174,32.622,33.456,34.291,34.739,35.042,35.491,35.783,36.335,37.28
683,1,33.4682,0.03698,29.644,30.589,31.141,31.432,31.882,32.185,32.633,33.468,34.303,34.751,35.054,35.504,35.796,36.348,37.293
684,1,33.4801,0.03699,29.653,30.599,31.151,31.443,31.893,32.196,32.645,33.48,34.315,34.764,35.067,35.517,35.809,36.361,37.307
685,1,33.4919,0.037,29.663,30.609,31.161,31.454,31.904,32.207,32.656,33.492,34.328,34.776,35.08,35.53,35.822,36.375,37.321
686,1,33.5038,0.03701,29.672,30.619,31.172,31.464,31.915,32.219,32.667,33.504,34.34,34.789,35.093,35.543,35.836,36.389,37.335
687,1,33.5156,0.03701,29.682,30.63,31.183,31.475,31.926,32.23,32.679,33.516,34.352,34.801,35.105,35.556,35.848,36.401,37.349
688,1,33.5274,0.03702,29.692,30.64,31.193,31.486,31.937,32.241,32.69,33.528,34.365,34.814,35.118,35.569,35.862,36.415,37.363
689,1,33.5393,0.03703,29.701,30.65,31.204,31.496,31.948,32.252,32.702,33.539,34.377,34.826,35.131,35.582,35.875,36.428,37.377
690,1,33.5511,0.03704,29.711,30.66,31.214,31.507,31.958,32.263,32.713,33.551,34.389,34.839,35.144,35.595,35.888,36.442,37.391
691,1,33.5629,0.03704,29.721,30.671,31.225,31.518,31.97,32.274,32.724,33.563,34.402,34.851,35.156,35.608,35.901,36.455,37.405
692,1,33.5746,0.03705,29.731,30.681,31.235,31.529,31.98,32.285,32.735,33.575,34.414,34.864,35.169,35.621,35.914,36.469,37.419
693,1,33.5865,0.03706,29.74,30.691,31.245,31.539,31.991,32.296,32.747,33.587,34.426,34.876,35.181,35.634,35.928,36.482,37.433
694,1,33.5982,0.03706,29.75,30.702,31.256,31.55,32.002,32.308,32.758,33.598,34.438,34.889,35.194,35.646,35.94,36.495,37.446
695,1,33.61,0.03707,29.76,30.711,31.267,31.561,32.013,32.319,32.77,33.61,34.45,34.901,35.207,35.659,35.953,36.508,37.46
696,1,33.6217,0.03708,29.769,30.722,31.277,31.571,32.024,32.33,32.781,33.622,34.463,34.914,35.219,35.672,35.967,36.522,37.474
697,1,33.6335,0.03709,29.778,30.731,31.287,31.581,32.035,32.341,32.792,33.633,34.475,34.926,35.232,35.685,35.98,36.535,37.489
698,1,33.6452,0.03709,29.789,30.742,31.298,31.593,32.046,32.352,32.804,33.645,34.487,34.939,35.244,35.698,35.992,36.548,37.502
699,1,33.6569,0.0371,29.798,30.752,31.308,31.603,32.057,32.363,32.815,33.657,34.499,34.951,35.257,35.711,36.006,36.562,37.516
700,1,33.6687,0.03711,29.807,30.762,31.319,31.613,32.067,32.374,32.826,33.669,34.511,34.964,35.27,35.724,36.019,36.575,37.53
701,1,33.6804,0.03712,29.817,30.772,31.329,31.624,32.078,32.385,32.837,33.68,34.524,34.976,35.283,35.737,36.032,36.589,37.544
702,1,33.692,0.03712,29.827,30.783,31.34,31.635,32.089,32.396,32.848,33.692,34.535,34.988,35.295,35.749,36.044,36.602,37.557
703,1,33.7037,0.03713,29.837,30.793,31.35,31.645,32.1,32.407,32.86,33.704,34.548,35.001,35.307,35.762,36.057,36.615,37.571
704,1,33.7154,0.03714,29.846,30.802,31.36,31.656,32.111,32.418,32.871,33.715,34.56,35.013,35.32,35.775,36.07,36.628,37.585
705,1,33.7271,0.03715,29.855,30.812,31.37,31.666,32.121,32.428,32.882,33.727,34.572,35.026,35.333,35.788,36.083,36.642,37.599
706,1,33.7387,0.03715,29.865,30.823,31.381,31.677,32.132,32.44,32.893,33.739,34.584,35.038,35.345,35.8,36.096,36.655,37.612
707,1,33.7504,0.03716,29.875,30.833,31.392,31.687,32.143,32.45,32.904,33.75,34.596,35.05,35.357,35.813,36.109,36.668,37.626
708,1,33.762,0.03717,29.884,30.843,31.402,31.698,32.154,32.461,32.916,33.762,34.609,35.063,35.37,35.826,36.122,36.681,37.64
709,1,33.7737,0.03718,29.893,30.852,31.412,31.708,32.165,32.472,32.927,33.774,34.62,35.075,35.383,35.839,36.135,36.695,37.654
710,1,33.7853,0.03718,29.904,30.863,31.423,31.719,32.176,32.483,32.938,33.785,34.633,35.087,35.395,35.852,36.148,36.707,37.667
711,1,33.7969,0.03719,29.913,30.873,31.433,31.73,32.186,32.494,32.949,33.797,34.645,35.1,35.408,35.864,36.161,36.721,37.681
712,1,33.8085,0.0372,29.922,30.883,31.443,31.74,32.197,32.505,32.96,33.809,34.657,35.112,35.42,35.877,36.174,36.734,37.695
713,1,33.8202,0.03721,29.931,30.893,31.453,31.75,32.207,32.516,32.971,33.82,34.669,35.124,35.433,35.89,36.187,36.748,37.709
714,1,33.8317,0.03721,29.941,30.903,31.464,31.761,32.219,32.527,32.983,33.832,34.681,35.137,35.445,35.902,36.2,36.76,37.722
715,1,33.8433,0.03722,29.951,30.913,31.474,31.771,32.229,32.538,32.994,33.843,34.693,35.149,35.457,35.915,36.213,36.774,37.736
716,1,33.8549,0.03723,29.96,30.923,31.484,31.782,32.24,32.548,33.005,33.855,34.705,35.161,35.47,35.928,36.226,36.787,37.75
717,1,33.8665,0.03724,29.969,30.933,31.494,31.792,32.25,32.559,33.016,33.867,34.717,35.174,35.483,35.941,36.239,36.8,37.764
718,1,33.878,0.03724,29.98,30.943,31.505,31.803,32.261,32.57,33.027,33.878,34.729,35.185,35.495,35.953,36.251,36.813,37.777
719,1,33.8896,0.03725,29.989,30.953,31.515,31.813,32.272,32.581,33.038,33.89,34.741,35.198,35.507,35.966,36.264,36.826,37.791
720,1,33.9011,0.03726,29.998,30.963,31.526,31.824,32.282,32.592,33.049,33.901,34.753,35.21,35.52,35.979,36.277,36.84,37.805
721,1,33.9126,0.03727,30.007,30.972,31.535,31.834,32.293,32.603,33.06,33.913,34.765,35.222,35.532,35.992,36.29,36.853,37.819
722,1,33.9242,0.03727,30.017,30.983,31.546,31.844,32.304,32.614,33.071,33.924,34.777,35.235,35.544,36.004,36.302,36.865,37.831
723,1,33.9357,0.03728,30.026,30.993,31.556,31.855,32.315,32.624,33.082,33.936,34.789,35.247,35.557,36.017,36.315,36.879,37.845
724,1,33.9472,0.03729,30.035,31.002,31.566,31.865,32.325,32.635,33.093,33.947,34.801,35.259,35.57,36.03,36.328,36.892,37.859
725,1,33.9587,0.03729,30.046,31.013,31.577,31.876,32.336,32.646,33.105,33.959,34.813,35.271,35.581,36.042,36.341,36.905,37.872
726,1,33.9702,0.0373,30.055,31.022,31.587,31.886,32.346,32.657,33.116,33.97,34.825,35.283,35.594,36.054,36.353,36.918,37.886
727,1,33.9817,0.03731,30.064,31.032,31.597,31.896,32.357,32.668,33.126,33.981,34.837,35.296,35.606,36.067,36.366,36.931,37.9
728,1,33.9931,0.03732,30.073,31.042,31.607,31.906,32.367,32.678,33.137,33.993,34.849,35.308,35.619,36.08,36.379,36.944,37.913
729,1,34.0046,0.03732,30.083,31.052,31.618,31.917,32.378,32.689,33.149,34.005,34.861,35.32,35.631,36.092,36.391,36.957,37.926
730,1,34.0161,0.03733,30.092,31.062,31.628,31.928,32.389,32.7,33.159,34.016,34.872,35.332,35.643,36.105,36.404,36.97,37.94
