Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
129,0.1513,15.7245,0.11246,11.00327339,12.0394462,12.68319612,13.03373118,13.5915008,13.97951444,14.57035341,15.72557586,16.95575549,17.65021174,18.13302418,18.87157288,19.36320381,20.32441944,22.06386698
130,0.1508,15.7631,0.11237,11.03413812,12.07251555,12.71626546,13.06900514,13.62677476,14.01478841,14.60562738,15.76305445,16.99764333,17.69209958,18.17711664,18.91566534,19.40950089,20.37071652,22.11236869
131,0.1502,15.8014,0.11229,11.06500284,12.10558489,12.74933481,13.10207449,13.66204873,14.05006238,14.64310597,15.80053304,17.03732654,17.73398741,18.21900447,18.9597578,19.45359335,20.4170136,22.1608704
132,0.1497,15.8393,0.1122,11.09366294,12.13644962,12.78240415,13.13514383,13.6973227,14.08533635,14.67837993,15.84021626,17.07700976,17.77587525,18.26089231,19.00164564,19.49768581,20.46110606,22.2093721
133,0.1492,15.8773,0.11212,11.12452766,12.16951896,12.8154735,13.16821318,13.73039204,14.12061032,14.7136539,15.87769485,17.11669297,17.81555846,18.30278015,19.0457381,19.54177827,20.50740315,22.25787381
134,0.1487,15.9147,0.11204,11.15318776,12.20038368,12.84854284,13.20128252,13.76566601,14.15588428,14.75113249,15.91517344,17.15637619,17.8574463,18.34466798,19.08762593,19.58366611,20.55149561,22.30637551
135,0.1481,15.952,0.11196,11.18405248,12.2312484,12.87940757,13.23435187,13.79873536,14.18895363,14.78640646,15.95265203,17.1960594,17.89712951,18.38655582,19.12951377,19.62775857,20.59779269,22.3526726
136,0.1476,15.989,0.11188,11.21271258,12.26211313,12.91247691,13.26742121,13.8318047,14.2242276,14.82168043,15.99013062,17.23574261,17.93681273,18.42623903,19.17140161,19.66964641,20.64188515,22.4011743
137,0.1471,16.0258,0.1118,11.24137268,12.29297785,12.94334163,13.30049056,13.86487405,14.25729694,14.85474977,16.02540459,17.27322121,17.97649594,18.46812687,19.21328945,19.71373887,20.68597761,22.44747139
138,0.1466,16.0624,0.11172,11.27003278,12.32384257,12.97641098,13.33135528,13.89794339,14.29257091,14.89002374,16.06288318,17.31290442,18.01617916,18.50781009,19.25517728,19.7556267,20.73007007,22.49376847
139,0.1461,16.0988,0.11165,11.29869288,12.35470729,13.0072757,13.36442463,13.93101274,14.32564025,14.92529771,16.09815715,17.35038301,18.05586237,18.5474933,19.29706512,19.79751454,20.77416253,22.54227018
140,0.1456,16.135,0.11158,11.32735297,12.38336739,13.03814042,13.39528935,13.96408208,14.3587096,14.95836706,16.13563574,17.39006622,18.09554558,18.58717651,19.33895296,19.83940238,20.81825499,22.58856726
141,0.1451,16.1709,0.1115,11.35601307,12.41423211,13.06900514,13.42835869,13.99715143,14.39177894,14.99364102,16.17090971,17.42754482,18.1352288,18.62685973,19.37863617,19.88129021,20.86014283,22.63265972
142,0.1446,16.2066,0.11143,11.38467317,12.44289221,13.09986987,13.45922342,14.02801615,14.42484829,15.02671037,16.20618367,17.46502341,18.17270739,18.66654294,19.42052401,19.92317805,20.90423529,22.6789568
143,0.1441,16.2421,0.11137,11.41112865,12.47375693,13.13073459,13.49008814,14.06108549,14.45791763,15.05977971,16.24145764,17.502502,18.2123906,18.70622616,19.46020722,19.96506589,20.94612312,22.72525388
144,0.1436,16.2774,0.1113,11.43978875,12.50241703,13.16159931,13.52095286,14.09195022,14.49098698,15.09505368,16.27673161,17.53998059,18.24986919,18.74590937,19.50209506,20.00695373,20.98801096,22.77155097
145,0.1431,16.3124,0.11123,11.46624422,12.53107713,13.19025941,13.55181758,14.12501956,14.5218517,15.12812303,16.31200558,17.57525456,18.28955241,18.78559258,19.54177827,20.04663694,21.03210342,22.81564343
146,0.1426,16.3473,0.11117,11.49490432,12.55973723,13.22112413,13.5826823,14.15588428,14.55492105,15.16119237,16.34727955,17.61273315,18.327031,18.82307117,19.58146149,20.08632015,21.07399126,22.86194051
147,0.1421,16.3819,0.11111,11.5213598,12.58839733,13.24978423,13.61354703,14.18674901,14.58578577,15.19205709,16.38255351,17.65021174,18.36450959,18.86275439,19.6211447,20.12820799,21.11587909,22.90603297
148,0.1416,16.4163,0.11104,11.54781527,12.61705743,13.28064895,13.64220712,14.21761373,14.61885511,15.22512644,16.41562286,17.68548571,18.40198818,18.90023298,19.66082791,20.1678912,21.15776693,22.95012543
149,0.1411,16.4505,0.11098,11.57427075,12.64571753,13.30930905,13.67307185,14.24847845,14.64971984,15.25819578,16.45089683,17.7229643,18.43946677,18.93771157,19.69830651,20.20757442,21.19965477,22.99421789
150,0.1406,16.4844,0.11092,11.60072623,12.67437763,13.33796915,13.70173195,14.27934317,14.68058456,15.28906051,16.48396617,17.75823827,18.47474074,18.97519016,19.73798972,20.24725763,21.23933798,23.03831035
151,0.1401,16.5181,0.11087,11.6271817,12.70303773,13.36662925,13.73259667,14.31020789,14.71144928,15.32212985,16.51924014,17.79351223,18.51221933,19.01266875,19.77767293,20.28694085,21.28122582,23.08240281
152,0.1396,16.5516,0.11081,11.65363718,12.7294932,13.39528935,13.76125677,14.33886799,14.742314,15.35299457,16.55230948,17.8287862,18.54969792,19.05014734,19.81515152,20.32662406,21.32090903,23.12649527
153,0.1391,16.5849,0.11075,11.68009265,12.7581533,13.42394945,13.78991687,14.36973271,14.77317872,15.38606392,16.58537883,17.86406017,18.58497189,19.08762593,19.85483474,20.36630727,21.36279687,23.17058773
154,0.1387,16.6182,0.1107,11.70434351,12.78460878,13.45260955,13.81857696,14.40059744,14.80404345,15.41692864,16.61844817,17.89933414,18.62245048,19.12510453,19.89231333,20.40378587,21.40248008,23.21247557
155,0.1382,16.6511,0.11065,11.73079898,12.81106425,13.48126965,13.84723706,14.42925754,14.83270354,15.44779336,16.65151752,17.93460811,18.65772445,19.16258312,19.92979192,20.44346908,21.44436792,23.25656803
156,0.1377,16.6839,0.11059,11.75725446,12.83972435,13.50992974,13.87589716,14.45791763,14.86356827,15.47865808,16.68458686,17.96988207,18.69299842,19.19785708,19.96727051,20.48094767,21.48405114,23.29845586
157,0.1372,16.7163,0.11054,11.78150531,12.86617983,13.53638522,13.90455726,14.48878236,14.89222837,15.50952281,16.71545159,18.00295142,18.72827239,19.23313105,20.0047491,20.52063088,21.52373435,23.3403437
158,0.1368,16.7487,0.11049,11.80575617,12.8926353,13.56504532,13.93321736,14.51744246,14.92309309,15.54038753,16.74852093,18.03822539,18.76354635,19.27060964,20.04222769,20.55810948,21.56121294,23.38443616
159,0.1363,16.7809,0.11044,11.83221164,12.91909078,13.59370542,13.96187746,14.54610255,14.95175319,15.57125225,16.78159028,18.07129473,18.79882032,19.30588361,20.07970628,20.59558807,21.60089615,23.426324
160,0.1358,16.8129,0.1104,11.85646249,12.94554626,13.62016089,13.98833294,14.57476265,14.98261791,15.59991235,16.812455,18.1065687,18.83409429,19.34115758,20.11718488,20.63306666,21.64057937,23.46821184
161,0.1354,16.8446,0.11035,11.88071335,12.97200173,13.64661637,14.01699303,14.60342275,15.01127801,15.63077707,16.84552434,18.13963804,18.86936826,19.37863617,20.15245884,20.67054525,21.68026258,23.51009967
162,0.1349,16.8764,0.11031,11.9049642,12.99845721,13.67307185,14.04344851,14.63208285,15.03993811,15.65943717,16.87638907,18.17270739,18.90464223,19.41391014,20.18993743,20.70802384,21.7199458,23.55198751
163,0.1344,16.9077,0.11026,11.92921505,13.02270806,13.70173195,14.07210861,14.66074295,15.06859821,15.69030189,16.90725379,18.20577673,18.93771157,19.44697948,20.2252114,20.74550243,21.75742439,23.59167072
164,0.134,16.939,0.11022,11.95346591,13.04916354,13.72818742,14.09856409,14.68719843,15.0972583,15.71896199,16.93811851,18.23884608,18.97298554,19.48225345,20.26268999,20.78298102,21.79490298,23.63355856
165,0.1335,16.9701,0.11018,11.97771676,13.07341439,13.7546429,14.12501956,14.71585853,15.1259184,15.74982671,16.97118785,18.27191542,19.00605488,19.51752742,20.29796396,20.81825499,21.83458619,23.6754464
166,0.1331,17.001,0.11013,12.00196761,13.09986987,13.78109837,14.15367966,14.742314,15.1545785,15.77848681,17.00205258,18.30498477,19.03912423,19.55280139,20.33323793,20.85573358,21.87206478,23.71512961
167,0.1326,17.0318,0.11009,12.02401384,13.12412072,13.80534923,14.18013514,14.7709741,15.18103398,15.80714691,17.0329173,18.33805411,19.0743982,19.58807536,20.3685119,20.89100755,21.90954337,23.75701745
168,0.1322,17.0625,0.11005,12.0482647,13.1505762,13.8318047,14.20659061,14.79742958,15.20969408,15.83580701,17.0615774,18.37112346,19.10746754,19.6211447,20.40378587,20.92848614,21.94702197,23.79670066
169,0.1317,17.0929,0.11002,12.07031093,13.17482705,13.85826018,14.23304609,14.82608968,15.23835418,15.86446711,17.09244212,18.40198818,19.14053689,19.65641867,20.44126446,20.96376011,21.98670518,23.83638388
170,0.1313,17.1231,0.10998,12.09456178,13.1990779,13.88471565,14.25729694,14.85254515,15.26480965,15.89312721,17.12330684,18.43505753,19.17360623,19.68948801,20.4743338,20.99903408,22.02197915,23.87827171
171,0.1308,17.1531,0.10994,12.11660801,13.22332875,13.90896651,14.28375242,14.87900063,15.29346975,15.92178731,17.15417156,18.46592225,19.20667558,19.72255736,20.50960777,21.03430804,22.05945774,23.91795493
172,0.1304,17.1831,0.10991,12.14085886,13.24757961,13.93542198,14.31020789,14.9054561,15.31992523,15.95044741,17.18283166,18.49899159,19.23974492,19.75783133,20.54488174,21.07178663,22.09693633,23.95763814
173,0.1299,17.2128,0.10987,12.16290509,13.27183046,13.95967284,14.33666337,14.93191158,15.3463807,15.97690288,17.21369638,18.52985632,19.27281427,19.79090067,20.58015571,21.1070606,22.13441492,23.99732136
174,0.1295,17.2424,0.10984,12.18495132,13.29608131,13.98392369,14.36091422,14.95836706,15.3750408,16.00556298,17.24235648,18.56072104,19.30588361,19.82397002,20.61322505,21.14233457,22.16968889,24.03700457
175,0.129,17.2719,0.1098,12.20920217,13.32033217,14.01037917,14.3873697,14.98482253,15.40149628,16.03422308,17.27101658,18.59379038,19.33674833,19.85703936,20.64849902,21.17540392,22.20716748,24.07448316
176,0.1286,17.3012,0.10977,12.2312484,13.34458302,14.03463002,14.41162055,15.01127801,15.42795175,16.06067856,17.3018813,18.6246551,19.36981768,19.89010871,20.68156836,21.21067788,22.24244145,24.11416637
177,0.1282,17.3303,0.10974,12.25329463,13.36883387,14.05888087,14.43807603,15.03773348,15.45440723,16.08713403,17.3305414,18.65551983,19.40288702,19.92317805,20.71684233,21.24595185,22.27992004,24.15384959
178,0.1277,17.3594,0.10971,12.27534086,13.39308473,14.08313172,14.46232688,15.06418896,15.48086271,16.11579413,17.3592015,18.68638455,19.43375175,19.9562474,20.74991168,21.28122582,22.31519401,24.19132818
179,0.1273,17.3881,0.10968,12.29738709,13.41513096,14.10738258,14.48657773,15.08843981,15.50731818,16.14224961,17.3878616,18.71724927,19.46461647,19.98711212,20.78298102,21.31429516,22.35046797,24.23101139
180,0.1269,17.417,0.10965,12.31943332,13.43938181,14.13163343,14.51303321,15.11489529,15.53377366,16.16870508,17.4165217,18.74811399,19.49768581,20.02018146,20.81605037,21.34956913,22.38794657,24.26848998
181,0.1264,17.4454,0.10962,12.33927493,13.46142804,14.15588428,14.53728406,15.13914614,15.55802451,16.19736518,17.4451818,18.77677409,19.52855053,20.05104619,20.84911971,21.38263848,22.42322053,24.3081732
182,0.126,17.4738,0.10959,12.36132116,13.48567889,14.18013514,14.56153492,15.16560162,15.58447999,16.22382066,17.4738419,18.80763881,19.55941526,20.08411553,20.88218906,21.41791245,22.4584945,24.34565179
183,0.1256,17.5023,0.10957,12.38336739,13.50772512,14.20438599,14.58578577,15.18985247,15.61093546,16.25027613,17.502502,18.83850354,19.5924846,20.11718488,20.91746302,21.45098179,22.49376847,24.38313038
184,0.1251,17.5303,0.10954,12.40541362,13.52977135,14.22863684,14.61003662,15.21630795,15.63518632,16.27673161,17.5311621,18.86716363,19.6211447,20.1480496,20.94832775,21.48405114,22.52904244,24.42060897
185,0.1247,17.5583,0.10951,12.42525523,13.5540222,14.25068307,14.63428747,15.2405588,15.66164179,16.30318709,17.55761757,18.89802836,19.65200942,20.17891432,20.98139709,21.51712048,22.56431641,24.45808756
186,0.1243,17.5863,0.10949,12.44730146,13.57606843,14.27493393,14.65853833,15.26480965,15.68589265,16.32964256,17.58627767,18.92889308,19.68507877,20.21198366,21.01446644,21.55239445,22.59738575,24.49777078
187,0.1239,17.6138,0.10946,12.46714307,13.59811466,14.29918478,14.68058456,15.28906051,15.71234812,16.35389341,17.61493777,18.95755318,19.71373887,20.24284839,21.04753578,21.58546379,22.63265972,24.53304474
188,0.1235,17.6416,0.10944,12.4891893,13.62016089,14.32123101,14.70483541,15.31331136,15.73659897,16.38034889,17.64139325,18.98621328,19.74460359,20.27371311,21.08060513,21.61853314,22.66793369,24.57052334
189,0.123,17.669,0.10942,12.5090309,13.64220712,14.34548186,14.72908626,15.33756221,15.76305445,16.40680437,17.67005335,19.01487338,19.77546831,20.30457783,21.11146985,21.65160248,22.70100303,24.60800193
190,0.1226,17.6963,0.1094,12.52887251,13.66425335,14.36752809,14.75113249,15.36181306,15.7873053,16.43105522,17.69650882,19.0457381,19.80633303,20.33544255,21.14453919,21.68467183,22.736277,24.64548052
191,0.1222,17.7234,0.10937,12.55091874,13.68629958,14.38957432,14.77538335,15.38606392,15.81155616,16.4575107,17.7229643,19.0743982,19.83499313,20.36630727,21.17540392,21.71553655,22.76934634,24.68295911
192,0.1218,17.7505,0.10935,12.57076035,13.70834581,14.41382517,14.7996342,15.41031477,15.83580701,16.48396617,17.7516244,19.1030583,19.86585785,20.397172,21.20626864,21.7486059,22.80462031,24.71823308
193,0.1214,17.7774,0.10933,12.59060195,13.73039204,14.4358714,14.82168043,15.43456562,15.86005786,16.50821702,17.77807987,19.13171839,19.89451795,20.42803672,21.23933798,21.78167524,22.83768966,24.75571167
194,0.121,17.8043,0.10931,12.61044356,13.75243827,14.45791763,14.84593128,15.45881648,15.88430872,16.53246788,17.80453535,19.16037849,19.92538267,20.45669682,21.2702027,21.81253996,22.870759,24.79098564
195,0.1206,17.8308,0.10929,12.63028517,13.77227988,14.47996386,14.86797751,15.48086271,15.90855957,16.55892335,17.83099082,19.18903859,19.95404277,20.48756154,21.30106743,21.84560931,22.90603297,24.82846423
196,0.1201,17.8574,0.10927,12.65012677,13.79432611,14.50201009,14.89002374,15.50511356,15.93281042,16.58317421,17.8574463,19.21769869,19.98270287,20.51842626,21.33193215,21.87647403,22.93910232,24.86373819
197,0.1197,17.8839,0.10925,12.66996838,13.81637234,14.52405632,14.91206997,15.52936441,15.95706127,16.60742506,17.88390178,19.24635879,20.01356759,20.54708636,21.36279687,21.90954337,22.97217166,24.89901216
198,0.1193,17.9101,0.10924,12.68980999,13.83621395,14.54610255,14.93632083,15.55141064,15.98131213,16.63167591,17.91035725,19.27281427,20.04222769,20.57795108,21.39586622,21.9404081,23.00524101,24.93649075
199,0.1189,17.9362,0.10922,12.7096516,13.85826018,14.56814878,14.95836706,15.5756615,16.00335836,16.65592677,17.93681273,19.30147437,20.07088779,20.60661118,21.42452631,21.97127282,23.03831035,24.97176472
200,0.1185,17.9622,0.1092,12.7294932,13.87810179,14.59019501,14.98041329,15.59770773,16.02760921,16.68238224,17.9632682,19.32792984,20.09954789,20.6374759,21.45539104,22.00434216,23.0713797,25.00703869
201,0.1181,17.9882,0.10919,12.74713019,13.89794339,14.61224124,15.00245952,15.62195858,16.05186006,16.70663309,17.98751906,19.35658994,20.12820799,20.666136,21.48625576,22.03520689,23.10444904,25.04231266
202,0.1177,18.014,0.10917,12.76697179,13.91998962,14.63428747,15.02450575,15.64400481,16.07390629,16.73088395,18.01397453,19.38525004,20.15686809,20.6947961,21.51712048,22.06607161,23.13531376,25.07758663
203,0.1173,18.0395,0.10915,12.7868134,13.93983123,14.65412908,15.04655198,15.66605104,16.09815715,16.75293018,18.04043001,19.41170552,20.18552819,20.7234562,21.5479852,22.09693633,23.16838311,25.11286059
204,0.1169,18.0651,0.10914,12.80665501,13.95967284,14.67617531,15.06859821,15.68809727,16.12020338,16.77718103,18.06468086,19.43816099,20.21418829,20.75432092,21.5766453,22.12780105,23.20145245,25.14813456
205,0.1165,18.0907,0.10913,12.82429199,13.98171907,14.69822154,15.08843981,15.71234812,16.14445423,16.80143188,18.09113634,19.46682109,20.24284839,20.78298102,21.60751002,22.15866577,23.23231717,25.18340853
206,0.1161,18.116,0.10911,12.8441336,14.00156067,14.71806315,15.11048604,15.73439435,16.16650046,16.82568274,18.11538719,19.49327657,20.26930386,20.81164112,21.63837475,22.1895305,23.26538652,25.21647787
207,0.1157,18.1412,0.1091,12.86177058,14.02140228,14.74010938,15.13253227,15.75644058,16.18854669,16.84993359,18.14184267,19.51973204,20.29796396,20.84030122,21.66703484,22.22039522,23.29625124,25.25175184
208,0.1153,18.1663,0.10908,12.88161219,14.04124389,14.75995099,15.1545785,15.77848681,16.21279754,16.87197982,18.16609352,19.54618752,20.32662406,20.86896132,21.69569494,22.24905532,23.32932059,25.28702581
209,0.1149,18.1912,0.10907,12.89924917,14.06108549,14.78199722,15.17442011,15.80053304,16.23484377,16.89623067,18.19034437,19.57484762,20.35307954,20.89762142,21.72655967,22.27992004,23.36018531,25.32009516
210,0.1145,18.2161,0.10906,12.91688616,14.0809271,14.80183882,15.19646634,15.82257927,16.25689,16.9182769,18.21679985,19.60130309,20.38173964,20.92628152,21.75521976,22.31078476,23.39325465,25.35536912
211,0.1142,18.2408,0.10905,12.93672776,14.10076871,14.82168043,15.21630795,15.8446255,16.27893623,16.94252776,18.2410507,19.62775857,20.40819511,20.95273699,21.78608449,22.33944486,23.42411938,25.38843847
212,0.1138,18.2655,0.10903,12.95436475,14.12061032,14.84372666,15.23835418,15.86667173,16.30098246,16.96457399,18.26530156,19.65421405,20.43685521,20.98139709,21.81474459,22.37030958,23.4549841,25.42371244
213,0.1134,18.2902,0.10902,12.97200173,14.14045192,14.86356827,15.26040041,15.88651334,16.32302869,16.98882484,18.28955241,19.68066952,20.46331069,21.01005719,21.84340468,22.39896968,23.48584882,25.45678178
214,0.113,18.3147,0.10901,12.99184334,14.16029353,14.88340987,15.28024201,15.90855957,16.34727955,17.01087107,18.31380326,19.707125,20.48976616,21.03871729,21.87206478,22.4298344,23.51671354,25.48985113
215,0.1126,18.3389,0.109,13.00948032,14.17793051,14.90325148,15.30008362,15.9306058,16.36712115,17.0329173,18.33805411,19.73137585,20.51842626,21.06517277,21.90072488,22.4584945,23.54757826,25.52512509
216,0.1122,18.3632,0.10899,13.02711731,14.19777212,14.92309309,15.32212985,15.95265203,16.38916738,17.05716815,18.36230497,19.75783133,20.54488174,21.09383286,21.92938498,22.48935922,23.57844299,25.55819444
217,0.1118,18.3874,0.10898,13.04475429,14.21761373,14.94513932,15.34197146,15.97249364,16.41121361,17.07921438,18.38655582,19.7842868,20.57133721,21.12028834,21.95804508,22.51801932,23.60930771,25.59126378
218,0.1115,18.4115,0.10897,13.06239128,14.23745533,14.96498092,15.36181306,15.99453987,16.43325984,17.10126061,18.41080667,19.81074228,20.59779269,21.14894844,21.98670518,22.54667942,23.64017243,25.62433313
219,0.1111,18.4353,0.10896,13.08002826,14.25509232,14.98482253,15.38165467,16.01438147,16.45530607,17.12330684,18.43505753,19.83499313,20.62424817,21.17540392,22.01536528,22.57533952,23.67103715,25.65740247
