Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1056,-0.3182,29.9919,0.12836,20.642,22.549,23.768,24.449,25.549,26.328,27.536,29.992,32.743,34.359,35.512,37.318,38.557,41.046,45.83
1057,-0.3182,30.0056,0.12838,20.651,22.558,23.777,24.46,25.56,26.339,27.549,30.005,32.758,34.374,35.53,37.337,38.576,41.068,45.854
1058,-0.3183,30.0192,0.1284,20.66,22.567,23.788,24.469,25.571,26.352,27.562,30.02,32.774,34.392,35.547,37.355,38.594,41.088,45.878
1059,-0.3183,30.0329,0.12842,20.668,22.578,23.799,24.48,25.582,26.363,27.573,30.034,32.789,34.408,35.565,37.373,38.614,41.11,45.902
1060,-0.3184,30.0466,0.12844,20.677,22.586,23.808,24.491,25.593,26.374,27.586,30.047,32.805,34.425,35.58,37.393,38.634,41.129,45.929
1061,-0.3184,30.0603,0.12846,20.684,22.595,23.819,24.5,25.604,26.385,27.597,30.06,32.82,34.441,35.598,37.41,38.651,41.151,45.953
1062,-0.3185,30.0739,0.12848,20.693,22.604,23.828,24.511,25.616,26.396,27.611,30.073,32.836,34.458,35.616,37.428,38.671,41.171,45.977
1063,-0.3185,30.0876,0.1285,20.701,22.613,23.839,24.522,25.627,26.409,27.622,30.089,32.851,34.474,35.633,37.448,38.691,41.193,46.002
1064,-0.3186,30.1013,0.12852,20.71,22.624,23.847,24.533,25.638,26.42,27.635,30.102,32.867,34.491,35.651,37.465,38.711,41.213,46.026
1065,-0.3186,30.1149,0.12854,20.717,22.633,23.858,24.542,25.649,26.431,27.646,30.115,32.882,34.507,35.666,37.483,38.729,41.235,46.05
1066,-0.3187,30.1286,0.12856,20.726,22.641,23.867,24.553,25.66,26.442,27.659,30.128,32.897,34.522,35.684,37.503,38.748,41.255,46.074
1067,-0.3187,30.1423,0.12858,20.734,22.65,23.878,24.564,25.671,26.453,27.67,30.142,32.913,34.54,35.702,37.52,38.768,41.277,46.099
1068,-0.3188,30.1559,0.1286,20.743,22.661,23.887,24.573,25.682,26.466,27.683,30.157,32.928,34.555,35.719,37.538,38.786,41.297,46.123
1069,-0.3188,30.1696,0.12862,20.752,22.67,23.898,24.584,25.693,26.478,27.694,30.17,32.944,34.573,35.737,37.558,38.806,41.319,46.147
1070,-0.3189,30.1833,0.12864,20.759,22.679,23.909,24.595,25.704,26.489,27.708,30.183,32.959,34.588,35.752,37.576,38.826,41.339,46.171
1071,-0.3189,30.1969,0.12866,20.768,22.688,23.918,24.606,25.715,26.5,27.719,30.197,32.975,34.606,35.77,37.593,38.845,41.361,46.196
1072,-0.319,30.2106,0.12868,20.776,22.699,23.929,24.615,25.726,26.511,27.732,30.21,32.99,34.621,35.788,37.613,38.863,41.381,46.22
1073,-0.319,30.2243,0.12871,20.783,22.708,23.938,24.626,25.737,26.524,27.743,30.225,33.005,34.639,35.805,37.631,38.883,41.403,46.246
1074,-0.3191,30.2379,0.12873,20.792,22.716,23.949,24.637,25.748,26.535,27.756,30.239,33.021,34.654,35.823,37.651,38.903,41.425,46.271
1075,-0.3191,30.2514,0.12875,20.801,22.725,23.958,24.645,25.759,26.546,27.767,30.252,33.036,34.672,35.838,37.668,38.923,41.445,46.295
1076,-0.3192,30.2651,0.12877,20.809,22.734,23.969,24.657,25.77,26.557,27.78,30.265,33.052,34.688,35.856,37.686,38.942,41.465,46.319
1077,-0.3192,30.2787,0.12879,20.818,22.745,23.977,24.668,25.781,26.568,27.791,30.278,33.067,34.703,35.874,37.706,38.96,41.487,46.343
1078,-0.3193,30.2924,0.12881,20.825,22.754,23.989,24.676,25.792,26.581,27.805,30.292,33.083,34.721,35.891,37.723,38.98,41.506,46.368
1079,-0.3193,30.3061,0.12883,20.834,22.763,23.997,24.687,25.803,26.592,27.816,30.307,33.098,34.736,35.909,37.741,39,41.528,46.392
1080,-0.3194,30.3197,0.12885,20.843,22.772,24.008,24.698,25.814,26.603,27.829,30.32,33.113,34.754,35.924,37.761,39.017,41.551,46.416
1081,-0.3194,30.3334,0.12887,20.851,22.783,24.017,24.709,25.825,26.614,27.842,30.333,33.129,34.769,35.942,37.778,39.037,41.57,46.44
1082,-0.3195,30.3471,0.1289,20.858,22.791,24.028,24.718,25.834,26.625,27.853,30.347,33.144,34.787,35.96,37.798,39.057,41.592,46.467
1083,-0.3195,30.3607,0.12892,20.867,22.8,24.037,24.729,25.845,26.636,27.864,30.36,33.16,34.802,35.977,37.816,39.077,41.614,46.491
1084,-0.3196,30.3744,0.12894,20.876,22.809,24.048,24.74,25.856,26.649,27.877,30.375,33.175,34.82,35.995,37.834,39.097,41.634,46.518
1085,-0.3196,30.3881,0.12896,20.882,22.818,24.057,24.749,25.867,26.661,27.891,30.389,33.191,34.835,36.013,37.853,39.114,41.656,46.542
1086,-0.3197,30.4015,0.12898,20.891,22.827,24.068,24.76,25.878,26.672,27.902,30.402,33.206,34.853,36.028,37.871,39.134,41.676,46.566
1087,-0.3197,30.4152,0.129,20.9,22.838,24.077,24.771,25.889,26.683,27.913,30.415,33.221,34.868,36.046,37.889,39.154,41.696,46.59
1088,-0.3198,30.4289,0.12902,20.909,22.847,24.088,24.78,25.9,26.694,27.926,30.428,33.237,34.886,36.063,37.908,39.174,41.718,46.615
1089,-0.3198,30.4425,0.12905,20.915,22.855,24.097,24.791,25.911,26.705,27.937,30.444,33.252,34.901,36.081,37.926,39.194,41.74,46.641
1090,-0.3198,30.4562,0.12907,20.924,22.864,24.108,24.802,25.922,26.718,27.95,30.457,33.268,34.919,36.098,37.946,39.211,41.76,46.665
1091,-0.3199,30.4699,0.12909,20.933,22.873,24.116,24.811,25.933,26.729,27.963,30.47,33.283,34.934,36.116,37.964,39.231,41.782,46.69
1092,-0.3199,30.4835,0.12911,20.942,22.884,24.127,24.822,25.944,26.74,27.974,30.483,33.299,34.952,36.132,37.981,39.251,41.804,46.714
1093,-0.32,30.4972,0.12913,20.948,22.893,24.136,24.833,25.955,26.751,27.988,30.497,33.314,34.968,36.149,38.001,39.271,41.824,46.738
1094,-0.32,30.5109,0.12915,20.957,22.902,24.147,24.842,25.966,26.762,27.999,30.512,33.329,34.983,36.167,38.019,39.289,41.846,46.762
1095,-0.3201,30.5243,0.12918,20.966,22.91,24.156,24.853,25.977,26.773,28.01,30.525,33.345,35.001,36.184,38.039,39.308,41.866,46.789
1096,-0.3201,30.538,0.1292,20.973,22.919,24.167,24.864,25.988,26.786,28.023,30.538,33.36,35.016,36.202,38.056,39.328,41.888,46.813
1097,-0.3202,30.5517,0.12922,20.981,22.928,24.176,24.873,25.999,26.797,28.034,30.552,33.376,35.034,36.218,38.074,39.348,41.91,46.837
1098,-0.3202,30.5653,0.12924,20.99,22.939,24.187,24.884,26.01,26.808,28.047,30.565,33.391,35.049,36.235,38.094,39.366,41.93,46.861
1099,-0.3203,30.579,0.12926,20.999,22.948,24.196,24.895,26.021,26.819,28.06,30.578,33.407,35.067,36.253,38.111,39.386,41.952,46.886
1100,-0.3203,30.5927,0.12929,21.006,22.957,24.207,24.903,26.032,26.83,28.071,30.594,33.422,35.082,36.27,38.131,39.405,41.974,46.912
1101,-0.3204,30.6063,0.12931,21.014,22.966,24.216,24.914,26.043,26.843,28.082,30.607,33.438,35.1,36.288,38.149,39.425,41.994,46.936
1102,-0.3204,30.6198,0.12933,21.023,22.974,24.227,24.925,26.054,26.855,28.096,30.62,33.453,35.115,36.306,38.166,39.445,42.016,46.961
1103,-0.3205,30.6335,0.12935,21.03,22.985,24.235,24.934,26.065,26.866,28.107,30.633,33.468,35.133,36.321,38.186,39.463,42.036,46.985
1104,-0.3205,30.6471,0.12937,21.039,22.994,24.246,24.945,26.076,26.877,28.12,30.646,33.484,35.148,36.339,38.204,39.483,42.058,47.009
1105,-0.3206,30.6608,0.1294,21.048,23.003,24.255,24.956,26.087,26.888,28.131,30.662,33.499,35.166,36.356,38.224,39.502,42.08,47.036
1106,-0.3206,30.6745,0.12942,21.054,23.012,24.266,24.965,26.098,26.899,28.144,30.675,33.515,35.181,36.374,38.241,39.522,42.099,47.06
1107,-0.3207,30.6881,0.12944,21.063,23.021,24.275,24.976,26.109,26.912,28.155,30.688,33.53,35.199,36.392,38.259,39.542,42.122,47.086
1108,-0.3207,30.7018,0.12946,21.072,23.029,24.286,24.987,26.12,26.923,28.168,30.702,33.546,35.214,36.409,38.279,39.562,42.141,47.111
1109,-0.3208,30.7152,0.12948,21.081,23.041,24.295,24.996,26.129,26.934,28.179,30.715,33.561,35.232,36.425,38.297,39.58,42.163,47.135
1110,-0.3208,30.7289,0.12951,21.087,23.049,24.304,25.007,26.14,26.945,28.193,30.728,33.576,35.248,36.442,38.316,39.599,42.185,47.159
1111,-0.3208,30.7426,0.12953,21.096,23.058,24.315,25.018,26.151,26.956,28.204,30.743,33.592,35.265,36.46,38.334,39.619,42.205,47.183
1112,-0.3209,30.7563,0.12955,21.105,23.067,24.326,25.027,26.162,26.967,28.217,30.757,33.607,35.281,36.478,38.352,39.639,42.227,47.21
1113,-0.3209,30.7699,0.12957,21.111,23.076,24.335,25.038,26.173,26.978,28.228,30.77,33.623,35.298,36.495,38.371,39.657,42.247,47.234
1114,-0.321,30.7836,0.1296,21.12,23.085,24.343,25.047,26.184,26.991,28.241,30.783,33.638,35.314,36.513,38.389,39.679,42.269,47.261
1115,-0.321,30.797,0.12962,21.129,23.093,24.354,25.058,26.195,27.002,28.252,30.796,33.654,35.331,36.531,38.409,39.696,42.291,47.285
1116,-0.3211,30.8107,0.12964,21.136,23.104,24.363,25.069,26.206,27.013,28.265,30.812,33.669,35.347,36.546,38.427,39.716,42.311,47.309
1117,-0.3211,30.8244,0.12967,21.145,23.113,24.374,25.078,26.217,27.024,28.276,30.825,33.684,35.364,36.564,38.446,39.736,42.333,47.335
1118,-0.3212,30.838,0.12969,21.153,23.122,24.383,25.089,26.228,27.035,28.29,30.838,33.7,35.38,36.581,38.464,39.756,42.355,47.36
1119,-0.3212,30.8517,0.12971,21.16,23.131,24.394,25.1,26.239,27.046,28.301,30.851,33.715,35.397,36.599,38.482,39.776,42.375,47.384
1120,-0.3213,30.8654,0.12973,21.169,23.14,24.403,25.108,26.25,27.06,28.314,30.865,33.731,35.413,36.617,38.502,39.793,42.397,47.408
1121,-0.3213,30.8788,0.12976,21.175,23.149,24.414,25.119,26.261,27.071,28.325,30.878,33.746,35.43,36.634,38.519,39.813,42.419,47.435
1122,-0.3214,30.8925,0.12978,21.184,23.16,24.423,25.13,26.272,27.082,28.338,30.893,33.762,35.446,36.652,38.539,39.833,42.441,47.459
1123,-0.3214,30.9062,0.1298,21.193,23.168,24.434,25.139,26.284,27.093,28.349,30.907,33.777,35.464,36.667,38.557,39.853,42.461,47.483
1124,-0.3215,30.9198,0.12982,21.202,23.177,24.443,25.15,26.295,27.104,28.362,30.92,33.792,35.479,36.685,38.576,39.873,42.483,47.507
1125,-0.3215,30.9335,0.12985,21.208,23.186,24.451,25.161,26.303,27.115,28.373,30.933,33.808,35.497,36.703,38.594,39.893,42.505,47.534
1126,-0.3216,30.947,0.12987,21.217,23.195,24.462,25.17,26.314,27.126,28.387,30.946,33.823,35.512,36.72,38.612,39.91,42.525,47.558
1127,-0.3216,30.9606,0.12989,21.226,23.204,24.471,25.181,26.325,27.137,28.398,30.962,33.839,35.53,36.738,38.632,39.93,42.547,47.582
1128,-0.3216,30.9743,0.12992,21.233,23.212,24.482,25.19,26.336,27.15,28.411,30.975,33.854,35.545,36.755,38.649,39.95,42.569,47.609
1129,-0.3217,30.988,0.12994,21.242,23.223,24.491,25.201,26.347,27.161,28.422,30.988,33.87,35.563,36.773,38.669,39.97,42.589,47.635
1130,-0.3217,31.0016,0.12996,21.25,23.232,24.502,25.212,26.358,27.172,28.435,31.001,33.885,35.578,36.791,38.687,39.99,42.611,47.66
1131,-0.3218,31.0151,0.12999,21.257,23.241,24.511,25.221,26.369,27.183,28.446,31.015,33.9,35.596,36.806,38.707,40.009,42.633,47.686
1132,-0.3218,31.0287,0.13001,21.266,23.25,24.522,25.232,26.381,27.194,28.457,31.028,33.916,35.611,36.824,38.724,40.029,42.653,47.71
1133,-0.3219,31.0424,0.13003,21.275,23.259,24.531,25.243,26.392,27.205,28.471,31.043,33.931,35.629,36.841,38.744,40.047,42.675,47.734
1134,-0.3219,31.0561,0.13006,21.281,23.268,24.54,25.252,26.403,27.216,28.482,31.057,33.947,35.644,36.859,38.762,40.069,42.697,47.761
1135,-0.322,31.0698,0.13008,21.29,23.276,24.551,25.263,26.414,27.229,28.495,31.07,33.962,35.662,36.877,38.782,40.087,42.719,47.785
1136,-0.322,31.0832,0.1301,21.299,23.285,24.56,25.272,26.425,27.24,28.506,31.083,33.978,35.677,36.894,38.799,40.107,42.739,47.809
1137,-0.3221,31.0969,0.13013,21.305,23.294,24.571,25.283,26.433,27.251,28.519,31.096,33.993,35.695,36.912,38.819,40.126,42.761,47.836
1138,-0.3221,31.1105,0.13015,21.314,23.305,24.579,25.294,26.444,27.262,28.53,31.112,34.009,35.71,36.93,38.837,40.146,42.783,47.86
1139,-0.3222,31.1242,0.13017,21.323,23.314,24.59,25.302,26.455,27.273,28.543,31.125,34.024,35.728,36.945,38.854,40.166,42.803,47.884
1140,-0.3222,31.1377,0.1302,21.33,23.323,24.599,25.313,26.466,27.284,28.554,31.138,34.039,35.744,36.963,38.874,40.186,42.825,47.911
1141,-0.3222,31.1513,0.13022,21.339,23.332,24.61,25.325,26.478,27.295,28.568,31.151,34.055,35.761,36.98,38.892,40.204,42.847,47.935
1142,-0.3223,31.165,0.13024,21.345,23.34,24.619,25.333,26.489,27.309,28.579,31.165,34.07,35.777,36.998,38.912,40.223,42.867,47.959
1143,-0.3223,31.1787,0.13027,21.354,23.349,24.628,25.344,26.5,27.32,28.592,31.178,34.086,35.794,37.016,38.929,40.243,42.889,47.986
1144,-0.3224,31.1921,0.13029,21.363,23.358,24.639,25.353,26.511,27.331,28.603,31.193,34.101,35.81,37.033,38.949,40.263,42.911,48.01
1145,-0.3224,31.2058,0.13032,21.369,23.367,24.648,25.364,26.522,27.342,28.614,31.206,34.117,35.827,37.051,38.967,40.283,42.933,48.037
1146,-0.3225,31.2194,0.13034,21.378,23.378,24.659,25.375,26.533,27.353,28.627,31.22,34.132,35.843,37.069,38.987,40.303,42.955,48.063
1147,-0.3225,31.2331,0.13036,21.387,23.387,24.668,25.384,26.544,27.364,28.64,31.233,34.147,35.86,37.084,39.004,40.323,42.975,48.087
1148,-0.3226,31.2466,0.13039,21.394,23.395,24.679,25.395,26.552,27.375,28.651,31.246,34.163,35.876,37.102,39.024,40.342,42.997,48.114
1149,-0.3226,31.2602,0.13041,21.402,23.404,24.687,25.404,26.564,27.386,28.662,31.259,34.178,35.893,37.119,39.042,40.362,43.019,48.138
1150,-0.3227,31.2739,0.13043,21.409,23.413,24.698,25.415,26.575,27.397,28.676,31.275,34.194,35.909,37.137,39.062,40.38,43.039,48.162
1151,-0.3227,31.2873,0.13046,21.418,23.422,24.707,25.426,26.586,27.408,28.687,31.288,34.209,35.927,37.155,39.079,40.4,43.061,48.189
1152,-0.3227,31.301,0.13048,21.427,23.431,24.716,25.435,26.597,27.421,28.7,31.301,34.225,35.942,37.172,39.097,40.42,43.083,48.213
1153,-0.3228,31.3147,0.13051,21.433,23.44,24.727,25.446,26.608,27.432,28.711,31.314,34.24,35.96,37.19,39.117,40.439,43.105,48.239
1154,-0.3228,31.3284,0.13053,21.442,23.448,24.736,25.455,26.619,27.443,28.724,31.328,34.255,35.975,37.207,39.136,40.459,43.125,48.264
1155,-0.3229,31.3418,0.13055,21.451,23.459,24.747,25.466,26.63,27.454,28.735,31.341,34.271,35.993,37.223,39.154,40.479,43.147,48.288
1156,-0.3229,31.3555,0.13058,21.458,23.468,24.756,25.477,26.641,27.465,28.748,31.356,34.286,36.008,37.24,39.174,40.499,43.169,48.314
1157,-0.323,31.3691,0.1306,21.466,23.477,24.765,25.485,26.652,27.476,28.759,31.37,34.302,36.026,37.258,39.192,40.519,43.191,48.339
1158,-0.323,31.3826,0.13063,21.473,23.486,24.776,25.496,26.661,27.487,28.77,31.383,34.317,36.041,37.276,39.211,40.539,43.213,48.365
1159,-0.3231,31.3963,0.13065,21.482,23.495,24.784,25.505,26.672,27.498,28.784,31.396,34.333,36.059,37.293,39.229,40.558,43.233,48.391
1160,-0.3231,31.4099,0.13068,21.488,23.503,24.793,25.516,26.683,27.509,28.795,31.409,34.348,36.076,37.311,39.249,40.578,43.255,48.416
1161,-0.3232,31.4234,0.1307,21.497,23.512,24.804,25.527,26.694,27.523,28.808,31.422,34.363,36.092,37.329,39.267,40.596,43.277,48.442
1162,-0.3232,31.437,0.13072,21.506,23.521,24.813,25.536,26.705,27.534,28.819,31.438,34.379,36.107,37.346,39.284,40.616,43.297,48.466
1163,-0.3232,31.4507,0.13075,21.513,23.53,24.824,25.547,26.716,27.545,28.832,31.451,34.394,36.125,37.364,39.304,40.636,43.319,48.493
1164,-0.3233,31.4642,0.13077,21.522,23.539,24.833,25.556,26.727,27.556,28.843,31.464,34.41,36.143,37.379,39.322,40.655,43.341,48.517
1165,-0.3233,31.4778,0.1308,21.528,23.548,24.844,25.567,26.738,27.567,28.856,31.478,34.425,36.158,37.399,39.341,40.675,43.363,48.544
1166,-0.3234,31.4915,0.13082,21.537,23.559,24.853,25.578,26.749,27.578,28.867,31.491,34.441,36.176,37.415,39.359,40.695,43.385,48.568
1167,-0.3234,31.5049,0.13085,21.544,23.565,24.862,25.587,26.758,27.589,28.878,31.504,34.456,36.191,37.432,39.379,40.715,43.407,48.594
1168,-0.3235,31.5186,0.13087,21.552,23.576,24.873,25.598,26.769,27.6,28.892,31.519,34.471,36.209,37.45,39.397,40.735,43.427,48.619
1169,-0.3235,31.5323,0.1309,21.561,23.585,24.881,25.607,26.78,27.611,28.903,31.533,34.487,36.224,37.468,39.416,40.755,43.449,48.645
1170,-0.3236,31.5457,0.13092,21.568,23.594,24.892,25.618,26.791,27.624,28.916,31.546,34.502,36.242,37.485,39.434,40.775,43.471,48.669
1171,-0.3236,31.5594,0.13095,21.577,23.603,24.901,25.627,26.802,27.635,28.927,31.559,34.518,36.257,37.503,39.454,40.794,43.493,48.696
1172,-0.3237,31.5731,0.13097,21.585,23.612,24.91,25.638,26.813,27.646,28.94,31.572,34.533,36.275,37.52,39.474,40.814,43.515,48.722
1173,-0.3237,31.5865,0.13099,21.592,23.62,24.921,25.649,26.824,27.657,28.951,31.586,34.549,36.29,37.538,39.491,40.832,43.535,48.746
1174,-0.3237,31.6002,0.13102,21.601,23.629,24.93,25.657,26.835,27.668,28.964,31.601,34.564,36.308,37.556,39.509,40.852,43.557,48.771
1175,-0.3238,31.6136,0.13104,21.608,23.638,24.941,25.668,26.843,27.679,28.975,31.614,34.58,36.323,37.571,39.529,40.872,43.579,48.797
1176,-0.3238,31.6273,0.13107,21.616,23.647,24.95,25.677,26.855,27.69,28.986,31.628,34.595,36.341,37.589,39.549,40.891,43.601,48.824
1177,-0.3239,31.641,0.13109,21.625,23.656,24.959,25.688,26.866,27.701,29,31.641,34.61,36.356,37.606,39.566,40.911,43.621,48.848
1178,-0.3239,31.6544,0.13112,21.632,23.664,24.97,25.697,26.877,27.712,29.011,31.654,34.626,36.374,37.624,39.586,40.931,43.643,48.874
1179,-0.324,31.6681,0.13114,21.641,23.673,24.978,25.708,26.888,27.723,29.024,31.667,34.641,36.392,37.642,39.604,40.951,43.665,48.899
1180,-0.324,31.6815,0.13117,21.647,23.682,24.987,25.717,26.899,27.734,29.035,31.683,34.657,36.407,37.659,39.624,40.971,43.687,48.925
1181,-0.3241,31.6952,0.13119,21.656,23.693,24.998,25.728,26.91,27.747,29.048,31.696,34.672,36.425,37.677,39.641,40.991,43.709,48.949
1182,-0.3241,31.7089,0.13122,21.663,23.7,25.007,25.739,26.921,27.758,29.059,31.709,34.688,36.44,37.695,39.661,41.01,43.731,48.976
1183,-0.3241,31.7223,0.13124,21.671,23.711,25.018,25.748,26.929,27.769,29.07,31.722,34.703,36.458,37.712,39.679,41.03,43.751,49
1184,-0.3242,31.736,0.13127,21.678,23.72,25.027,25.759,26.94,27.78,29.083,31.736,34.718,36.473,37.73,39.699,41.05,43.773,49.026
1185,-0.3242,31.7494,0.13129,21.687,23.728,25.036,25.768,26.952,27.791,29.094,31.749,34.734,36.491,37.748,39.716,41.07,43.795,49.051
1186,-0.3243,31.7631,0.13132,21.696,23.737,25.047,25.779,26.963,27.803,29.108,31.764,34.749,36.506,37.765,39.736,41.09,43.817,49.079
1187,-0.3243,31.7766,0.13134,21.702,23.746,25.056,25.787,26.974,27.814,29.119,31.777,34.765,36.524,37.781,39.754,41.107,43.837,49.104
1188,-0.3244,31.7902,0.13137,21.711,23.755,25.064,25.798,26.985,27.825,29.132,31.791,34.78,36.539,37.798,39.774,41.129,43.861,49.13
1189,-0.3244,31.8037,0.1314,21.718,23.764,25.075,25.807,26.993,27.836,29.143,31.804,34.796,36.557,37.816,39.791,41.149,43.883,49.156
1190,-0.3245,31.8173,0.13142,21.727,23.772,25.084,25.818,27.004,27.847,29.154,31.817,34.811,36.572,37.834,39.811,41.169,43.903,49.181
1191,-0.3245,31.8308,0.13145,21.733,23.781,25.093,25.827,27.015,27.858,29.167,31.83,34.826,36.59,37.851,39.829,41.189,43.925,49.207
1192,-0.3245,31.8445,0.13147,21.742,23.79,25.104,25.838,27.026,27.869,29.178,31.844,34.842,36.606,37.869,39.849,41.207,43.947,49.231
1193,-0.3246,31.8579,0.1315,21.749,23.799,25.113,25.849,27.037,27.88,29.191,31.859,34.857,36.623,37.886,39.866,41.226,43.969,49.258
1194,-0.3246,31.8716,0.13152,21.757,23.808,25.124,25.858,27.049,27.893,29.202,31.872,34.873,36.641,37.904,39.886,41.246,43.989,49.282
1195,-0.3247,31.885,0.13155,21.764,23.817,25.133,25.869,27.06,27.902,29.213,31.885,34.888,36.656,37.922,39.904,41.266,44.011,49.309
1196,-0.3247,31.8987,0.13157,21.773,23.825,25.142,25.878,27.068,27.915,29.227,31.899,34.904,36.674,37.939,39.924,41.286,44.033,49.333
1197,-0.3248,31.9121,0.1316,21.779,23.834,25.153,25.889,27.079,27.926,29.238,31.912,34.919,36.689,37.957,39.943,41.306,44.055,49.359
1198,-0.3248,31.9258,0.13162,21.788,23.843,25.161,25.898,27.09,27.937,29.251,31.925,34.934,36.707,37.972,39.961,41.326,44.077,49.386
1199,-0.3249,31.9393,0.13165,21.797,23.852,25.17,25.909,27.101,27.948,29.262,31.938,34.95,36.722,37.99,39.981,41.345,44.099,49.412
1200,-0.3249,31.9529,0.13167,21.804,23.861,25.181,25.92,27.112,27.959,29.275,31.954,34.965,36.74,38.008,39.998,41.365,44.119,49.436
1201,-0.3249,31.9664,0.1317,21.813,23.869,25.19,25.929,27.123,27.97,29.286,31.967,34.981,36.755,38.025,40.018,41.385,44.141,49.463
1202,-0.325,31.98,0.13173,21.819,23.878,25.199,25.937,27.132,27.981,29.297,31.98,34.998,36.773,38.043,40.036,41.405,44.165,49.489
1203,-0.325,31.9935,0.13175,21.828,23.887,25.21,25.948,27.143,27.992,29.31,31.993,35.012,36.789,38.061,40.056,41.425,44.185,49.514
1204,-0.3251,32.0069,0.13178,21.835,23.896,25.219,25.957,27.154,28.003,29.321,32.007,35.027,36.806,38.078,40.073,41.445,44.207,49.54
1205,-0.3251,32.0206,0.1318,21.843,23.905,25.228,25.968,27.165,28.014,29.335,32.02,35.042,36.822,38.096,40.093,41.465,44.229,49.564
1206,-0.3252,32.0341,0.13183,21.85,23.914,25.239,25.979,27.176,28.025,29.346,32.033,35.058,36.839,38.114,40.111,41.484,44.251,49.591
1207,-0.3252,32.0477,0.13185,21.859,23.922,25.247,25.988,27.187,28.036,29.357,32.049,35.073,36.855,38.131,40.131,41.504,44.271,49.617
1208,-0.3253,32.0612,0.13188,21.865,23.931,25.256,25.999,27.196,28.047,29.37,32.062,35.089,36.872,38.149,40.148,41.524,44.295,49.644
1209,-0.3253,32.0746,0.13191,21.874,23.94,25.267,26.008,27.207,28.058,29.381,32.075,35.104,36.89,38.166,40.168,41.544,44.317,49.668
1210,-0.3253,32.0883,0.13193,21.881,23.949,25.276,26.019,27.218,28.069,29.394,32.088,35.12,36.905,38.184,40.186,41.564,44.337,49.694
1211,-0.3254,32.1017,0.13196,21.89,23.958,25.285,26.028,27.229,28.08,29.405,32.102,35.135,36.923,38.202,40.206,41.584,44.359,49.721
1212,-0.3254,32.1154,0.13198,21.899,23.966,25.296,26.039,27.24,28.094,29.416,32.115,35.151,36.938,38.217,40.223,41.603,44.381,49.745
1213,-0.3255,32.1289,0.13201,21.905,23.975,25.305,26.048,27.251,28.105,29.43,32.128,35.168,36.956,38.235,40.243,41.623,44.403,49.772
1214,-0.3255,32.1423,0.13204,21.912,23.984,25.313,26.059,27.26,28.113,29.441,32.143,35.184,36.972,38.252,40.263,41.643,44.425,49.798
1215,-0.3256,32.156,0.13206,21.921,23.993,25.325,26.067,27.271,28.127,29.454,32.157,35.199,36.989,38.27,40.281,41.663,44.447,49.822
1216,-0.3256,32.1694,0.13209,21.927,24.002,25.333,26.078,27.282,28.138,29.465,32.17,35.214,37.005,38.288,40.301,41.683,44.469,49.849
1217,-0.3257,32.1829,0.13211,21.936,24.011,25.342,26.087,27.293,28.149,29.476,32.183,35.228,37.022,38.305,40.318,41.7,44.489,49.873
1218,-0.3257,32.1965,0.13214,21.943,24.019,25.353,26.098,27.304,28.16,29.489,32.196,35.245,37.038,38.323,40.338,41.722,44.511,49.902
1219,-0.3257,32.21,0.13217,21.951,24.028,25.362,26.107,27.313,28.171,29.5,32.21,35.261,37.055,38.341,40.356,41.742,44.533,49.926
